Sub	Date	Press	Trial	ItemPressed	CorrectItem	Progress	PressAccuracy	TrialAccuracy	RT	SessionTime	TotalTime	ListNum	ListPics	ItemsInList	NumLists	CorrectionProcedure	ex1	ex2	ex3	ListType	PortPressed	CorrectPort	PicturePressed	Chamber	TrialsPerSession	TO	ITI	Label	Ports Used
Coltrane	2011.03.10	1	1	B	A	B	0	0	2	4.433333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	0	15	sc.2191	Chamber 1	40	4	2	-	15	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	2	2	A	A	-	1	bl	1.8	12.85	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	13	13	sc.2191	Chamber 1	40	4	2	-	13	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	3	2	B	B	-	1	bl	1.75	14.6	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	7	7	sc.2192	Chamber 1	40	4	2	-	13	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	4	2	D	C	ABD	0	0	1	15.6	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	5	1	sc.2193	Chamber 1	40	4	2	-	13	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	5	3	B	A	B	0	0	2.233333	25.1	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	6	0	sc.2191	Chamber 1	40	4	2	-	0	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	6	4	A	A	-	1	bl	1.45	36.41667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	14	14	sc.2191	Chamber 1	40	4	2	-	14	10	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	7	4	D	B	AD	0	0	1.85	38.26667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	6	10	sc.2192	Chamber 1	40	4	2	-	14	10	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	8	5	A	A	-	1	bl	2.75	47.56667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	11	11	sc.2191	Chamber 1	40	4	2	-	11	1	12	2	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	9	5	C	B	AC	0	0	0.8166667	48.38333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	12	1	sc.2192	Chamber 1	40	4	2	-	11	1	12	2	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	10	6	A	A	-	1	bl	1.766667	56.66667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	6	6	sc.2191	Chamber 1	40	4	2	-	6	9	1	10	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	11	6	D	B	AD	0	0	1.666667	58.33333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	10	9	sc.2192	Chamber 1	40	4	2	-	6	9	1	10	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	12	7	A	A	-	1	bl	1.166667	66	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	15	15	sc.2191	Chamber 1	40	4	2	-	15	4	6	11	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	13	7	D	B	AD	0	0	2.216667	68.21667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	11	4	sc.2192	Chamber 1	40	4	2	-	15	4	6	11	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	14	8	A	A	-	1	bl	2.316667	78.76667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	4	4	sc.2191	Chamber 1	40	4	2	-	4	2	12	15	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	15	8	B	B	-	1	bl	2	80.76667	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	2	2	sc.2192	Chamber 1	40	4	2	-	4	2	12	15	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	16	8	D	C	ABD	0	0	2.016667	82.78333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	15	12	sc.2193	Chamber 1	40	4	2	-	4	2	12	15	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	17	9	A	A	-	1	bl	1.666667	91.38333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	12	12	sc.2191	Chamber 1	40	4	2	-	12	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	18	9	B	B	-	1	bl	2.116667	93.48333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	9	9	sc.2192	Chamber 1	40	4	2	-	12	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
Coltrane	2011.03.10	19	9	D	C	ABD	0	0	1.95	95.43333	06:46	1	2191 2192 2193 2194	4	1	off	-	-	-	-	14	0	sc.2193	Chamber 1	40	4	2	-	12	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
