Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Lashley,2010.12.02,44,18,C,B,AC,0,0,3.016667,173.4167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,10,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,45,19,A,A,-,1,bl,2.166667,184.4,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,6,6,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,46,19,B,B,-,1,bl,0.6666667,185.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,4,4,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,47,19,C,C,-,1,bl,1.05,186.1167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,48,19,D,D,ABCD,1,1,0.3666667,186.4833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,11,11,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,49,20,A,A,-,1,bl,1.25,191.3167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,7,7,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,50,20,B,B,-,1,bl,1.883333,193.2,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,51,20,C,C,-,1,bl,0.3833333,193.5833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,0,0,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,52,20,D,D,ABCD,1,1,0.6166667,194.2,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,10,10,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,53,21,A,A,-,1,bl,1.55,199.4667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,54,21,B,B,-,1,bl,0.2666667,199.7333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,9,9,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,55,21,C,C,-,1,bl,0.8333333,200.5833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,2,2,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,56,21,D,D,ABCD,1,1,0.4166667,200.9833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,57,22,A,A,-,1,bl,1.383333,206.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,58,22,B,B,-,1,bl,0.3833333,206.45,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,9,9,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,59,22,C,C,-,1,bl,0.95,207.4,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,7,7,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,60,22,D,D,ABCD,1,1,0.4166667,207.8167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,8,8,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,61,23,A,A,-,1,bl,1,212.8833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,8,8,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,62,23,B,B,-,1,bl,0.2833333,213.1667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,0,0,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,63,23,C,C,-,1,bl,0.6,213.7667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,64,23,D,D,ABCD,1,1,0.6833333,214.45,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,65,24,A,A,-,1,bl,1.283333,219.8167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,66,24,D,B,AD,0,0,1.583333,221.4,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,7,14,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,67,25,A,A,-,1,bl,3.566667,231.5833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,68,25,B,B,-,1,bl,0.2833333,231.8667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,13,13,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,69,25,C,C,-,1,bl,0.9833333,232.85,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,70,25,D,D,ABCD,1,1,0.4166667,233.2667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,15,15,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,71,26,A,A,-,1,bl,1.383333,238.7,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,8,8,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,72,26,C,B,AC,0,0,1.233333,239.9333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,6,14,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,73,27,A,A,-,1,bl,3.133333,250.2833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,11,11,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,74,27,B,B,-,1,bl,1.05,251.3333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,75,27,D,C,ABD,0,0,0.3833333,251.7167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,0,6,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,76,28,A,A,-,1,bl,1.05,259.45,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,4,4,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,77,28,B,B,-,1,bl,0.8,260.25,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,8,8,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,78,28,C,C,-,1,bl,0.4666667,260.7167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,2,2,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,79,28,D,D,ABCD,1,1,0.4333333,261.15,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,80,29,A,A,-,1,bl,0.7166667,265.8667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,11,11,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,81,29,B,B,-,1,bl,0.6166667,266.4833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,13,13,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,82,29,C,C,-,1,bl,0.8333333,267.3167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,10,10,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,83,29,D,D,ABCD,1,1,0.35,267.6667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,84,30,A,A,-,1,bl,1.283333,273.4333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,2,2,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,85,30,B,B,-,1,bl,0.8,274.2333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,9,9,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,86,30,C,C,-,1,bl,0.8166667,275.05,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,6,6,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,87,30,D,D,ABCD,1,1,0.4333333,275.4833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,88,31,A,A,-,1,bl,1.366667,280.75,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,89,31,B,B,-,1,bl,0.2833333,281.0333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,90,31,C,C,-,1,bl,0.75,281.7833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,15,15,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,91,31,D,D,ABCD,1,1,0.5,282.2833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,4,4,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,92,32,A,A,-,1,bl,0.7333333,287.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,93,32,B,B,-,1,bl,1.016667,288.0833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,14,14,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,94,32,C,C,-,1,bl,0.4666667,288.55,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,7,7,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,95,32,D,D,ABCD,1,1,0.3666667,288.9167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,10,10,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,96,33,B,A,B,0,0,2.6,295.5333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,4,11,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,97,34,A,A,-,1,bl,3.166667,305.5,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,14,14,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,98,34,B,B,-,1,bl,0.5,306,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,99,34,C,C,-,1,bl,0.8666667,306.8667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,100,34,D,D,ABCD,1,1,0.55,307.4167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,101,35,A,A,-,1,bl,0.85,312.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,3,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,102,35,B,B,-,1,bl,0.85,312.9333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,12,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,103,35,C,C,-,1,bl,0.7833333,313.7,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,13,13,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,104,35,D,D,ABCD,1,1,0.3666667,314.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,7,7,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,105,36,A,A,-,1,bl,1.533333,319.4833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,5,5,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,106,36,C,B,AC,0,0,0.9166667,320.4,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,12,14,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,107,37,A,A,-,1,bl,2.3,329.9833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,6,6,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,108,37,B,B,-,1,bl,0.8,330.7833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,2,2,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,109,37,D,C,ABD,0,0,1.45,332.2333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,14,12,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,110,38,A,A,-,1,bl,2.633333,341.5333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,11,11,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,111,38,B,B,-,1,bl,1.533333,343.0667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,0,0,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,112,38,C,C,-,1,bl,0.4166667,343.4833,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,9,9,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,113,38,D,D,ABCD,1,1,0.95,344.4333,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,14,14,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,114,39,A,A,-,1,bl,0.6833333,349.0167,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,14,14,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,115,39,B,B,-,1,bl,0.6833333,349.7,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,13,13,sc.0187,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,116,39,C,C,-,1,bl,0.7666667,350.4667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,11,11,sc.0189,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,117,39,D,D,ABCD,1,1,0.3833333,350.85,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,1,1,sc.0190,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.12.02,118,40,B,A,B,0,0,0.9166667,355.6667,06:00,1,0186 0187 0189 0190,4,1,off,-,-,-,-,3,5,sc.0186,Chamber 4,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,1,1,D,A,D,0,0,2.583333,5.3,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,3,9,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,2,2,D,A,D,0,0,6.75,21.03333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,3,14,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,3,3,D,A,D,0,0,1.366667,29.06667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,5,15,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,4,4,D,A,D,0,0,3.05,39.3,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,5,9,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,5,5,C,A,C,0,0,2.666667,48.61667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,4,6,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,6,6,D,A,D,0,0,1.883333,57.93333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,4,7,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,7,7,C,A,C,0,0,1.483333,69.46667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,5,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,8,8,C,A,C,0,0,1.816667,77.88333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,7,6,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,9,9,B,A,B,0,0,10.25,100.1333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,14,11,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,10,10,C,A,C,0,0,9.45,127.15,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,15,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,11,11,C,A,C,0,0,6.633333,165.6667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,15,8,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,12,12,C,A,C,0,0,2.233333,174.5667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,4,6,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,13,13,D,A,D,0,0,18.06667,199.4833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,10,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,14,14,D,A,D,0,0,4.6,211.85,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,15,1,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,15,15,B,A,B,0,0,4.083333,222.3,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,5,1,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,16,16,C,A,C,0,0,3.383333,232.1833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,7,2,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,17,17,C,A,C,0,0,3.266667,246.0333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,6,1,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,18,18,A,A,-,1,bl,7.5,263.5,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,15,15,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,19,18,C,B,AC,0,0,1.583333,265.0667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,8,3,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,20,19,C,A,C,0,0,2.516667,274.3333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,13,3,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,21,20,A,A,-,1,bl,10.4,291.5333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,11,11,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,22,20,D,B,AD,0,0,0.5,292.0333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,10,8,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,23,21,D,A,D,0,0,1.816667,301.8,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,0,14,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,24,22,A,A,-,1,bl,3.5,311.8667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,8,8,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,25,22,B,B,-,1,bl,1.1,312.9667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,12,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,26,22,C,C,-,1,bl,0.3833333,313.35,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,13,13,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,27,22,D,D,ABCD,1,1,0.65,314,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,0,0,sc.0146,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,28,23,A,A,-,1,bl,6.9,324.75,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,3,3,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,29,23,B,B,-,1,bl,1.133333,325.8833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,7,7,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,30,23,C,C,-,1,bl,0.95,326.8333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,10,10,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,31,23,D,D,ABCD,1,1,0.4,327.2333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,1,1,sc.0146,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,32,24,A,A,-,1,bl,3.816667,344.6,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,11,11,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,33,24,C,B,AC,0,0,0.5833333,345.1833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,6,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,34,25,A,A,-,1,bl,1.266667,352.9333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,15,15,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,35,25,B,B,-,1,bl,1.9,354.8333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,2,2,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,36,25,D,C,ABD,0,0,0.3833333,355.2167,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,6,11,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,37,26,A,A,-,1,bl,1.55,363.3667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,14,14,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,38,26,B,B,-,1,bl,0.3833333,363.75,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,11,11,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,39,26,C,C,-,1,bl,1.016667,364.7667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,7,7,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,40,26,D,D,ABCD,1,1,0.3833333,365.15,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,2,2,sc.0146,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,41,27,A,A,-,1,bl,2.633333,371.6833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,1,1,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,42,27,B,B,-,1,bl,1.45,373.1333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,0,0,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,43,27,C,C,-,1,bl,0.8833333,374.0167,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,11,11,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,44,27,D,D,ABCD,1,1,0.3666667,374.3833,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,6,6,sc.0146,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,45,28,A,A,-,1,bl,1.533333,379.7167,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,7,7,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,46,28,B,B,-,1,bl,1,380.7167,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,14,14,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,47,28,C,C,-,1,bl,0.8333333,381.55,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,11,11,sc.0144,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,48,28,D,D,ABCD,1,1,0.5166667,382.0667,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,12,12,sc.0146,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,49,29,A,A,-,1,bl,1.566667,387.6333,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,2,2,sc.0140,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
Lashley,2010.11.19,50,29,B,B,-,1,bl,1.116667,388.75,08:12,1,0140 0142 0144 0146,4,1,off,-,-,-,-,15,15,sc.0142,Chamber 2,40,4,2,-,,,,,,,,,,,,,,,,
