Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Oberon,2012.02.20,35,20,A,A,-,1,bl,2.583333,342.2,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20420,Chamber 3,40,4,2,-,13,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,36,20,B,B,-,1,bl,1.816667,344.0167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,12,sc.20422,Chamber 3,40,4,2,-,13,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,37,20,D,C,ABD,0,0,1.083333,345.1,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,11,9,sc.20424,Chamber 3,40,4,2,-,13,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,38,21,A,A,-,1,bl,2.05,354.45,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,11,11,sc.20420,Chamber 3,40,4,2,-,11,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,39,21,B,B,-,1,bl,2.8,357.25,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,7,7,sc.20422,Chamber 3,40,4,2,-,11,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,40,21,C,C,-,1,bl,0.5833333,357.8333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20424,Chamber 3,40,4,2,-,11,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,41,21,D,D,ABCD,1,1,0.7,358.5333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,10,10,sc.20426,Chamber 3,40,4,2,-,11,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,42,22,A,A,-,1,bl,1.333333,363.25,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,15,15,sc.20420,Chamber 3,40,4,2,-,15,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,43,22,B,B,-,1,bl,0.8166667,364.0667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,5,5,sc.20422,Chamber 3,40,4,2,-,15,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,44,22,D,C,ABD,0,0,2.05,366.1167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,3,sc.20424,Chamber 3,40,4,2,-,15,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0
