Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Coltrane,2011.02.03,9,7,D,B,AD,0,0,1.633333,62.9,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,1,sc.3527,Chamber 1,40,4,2,-,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,10,8,A,A,-,1,bl,1.883333,72.41667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3526,Chamber 1,40,4,2,-,13,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,11,8,D,B,AD,0,0,1.433333,73.85,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,9,sc.3527,Chamber 1,40,4,2,-,13,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,12,9,A,A,-,1,bl,1.116667,81.53333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,2,2,sc.3526,Chamber 1,40,4,2,-,2,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,13,9,C,B,AC,0,0,2.016667,83.55,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,7,sc.3527,Chamber 1,40,4,2,-,2,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,14,10,A,A,-,1,bl,1.766667,91.81667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,10,10,sc.3526,Chamber 1,40,4,2,-,10,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,15,10,B,B,-,1,bl,1.783333,93.6,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3527,Chamber 1,40,4,2,-,10,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,16,10,C,C,-,1,bl,1.833333,95.43333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3528,Chamber 1,40,4,2,-,10,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,17,10,D,D,ABCD,1,1,1.1,96.53333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,12,sc.3529,Chamber 1,40,4,2,-,10,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,18,11,A,A,-,1,bl,1.633333,101.6667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3526,Chamber 1,40,4,2,-,0,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,19,11,B,B,-,1,bl,1.266667,102.9333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3527,Chamber 1,40,4,2,-,0,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,20,11,C,C,-,1,bl,1.9,104.8333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,6,6,sc.3528,Chamber 1,40,4,2,-,0,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,21,11,D,D,ABCD,1,1,1,105.8333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3529,Chamber 1,40,4,2,-,0,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,22,12,A,A,-,1,bl,1.416667,110.6833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3526,Chamber 1,40,4,2,-,9,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,23,12,B,B,-,1,bl,1.166667,111.85,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3527,Chamber 1,40,4,2,-,9,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,24,12,D,C,ABD,0,0,2.9,114.75,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,2,sc.3528,Chamber 1,40,4,2,-,9,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,25,13,A,A,-,1,bl,3.15,124.8833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3526,Chamber 1,40,4,2,-,15,11,1,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,26,13,B,B,-,1,bl,1.2,126.0833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3527,Chamber 1,40,4,2,-,15,11,1,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,27,13,D,C,ABD,0,0,2.883333,128.9667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,1,sc.3528,Chamber 1,40,4,2,-,15,11,1,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,28,14,A,A,-,1,bl,1.816667,137.1833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3526,Chamber 1,40,4,2,-,14,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,29,14,B,B,-,1,bl,1.55,138.7333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3527,Chamber 1,40,4,2,-,14,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,30,14,C,C,-,1,bl,2.233333,140.9667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3528,Chamber 1,40,4,2,-,14,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,31,14,D,D,ABCD,1,1,1.116667,142.0833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3529,Chamber 1,40,4,2,-,14,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,32,15,A,A,-,1,bl,1.25,146.8,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3526,Chamber 1,40,4,2,-,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,33,15,B,B,-,1,bl,0.7666667,147.5667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,10,10,sc.3527,Chamber 1,40,4,2,-,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,34,15,D,C,ABD,0,0,1.633333,149.2,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,0,sc.3528,Chamber 1,40,4,2,-,7,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,35,16,A,A,-,1,bl,1.616667,157.4167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3526,Chamber 1,40,4,2,-,3,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,36,16,B,B,-,1,bl,1.116667,158.5333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3527,Chamber 1,40,4,2,-,3,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,37,16,D,C,ABD,0,0,2.133333,160.6667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,9,sc.3528,Chamber 1,40,4,2,-,3,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,38,17,A,A,-,1,bl,1.783333,168.9667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3526,Chamber 1,40,4,2,-,8,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,39,17,B,B,-,1,bl,0.8,169.7667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3527,Chamber 1,40,4,2,-,8,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,40,17,D,C,ABD,0,0,1.483333,171.25,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,2,sc.3528,Chamber 1,40,4,2,-,8,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,41,18,A,A,-,1,bl,1.733333,179.5667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,1,1,sc.3526,Chamber 1,40,4,2,-,1,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,42,18,B,B,-,1,bl,1.583333,181.15,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3527,Chamber 1,40,4,2,-,1,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,43,18,C,C,-,1,bl,2.4,183.55,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,10,10,sc.3528,Chamber 1,40,4,2,-,1,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,44,18,D,D,ABCD,1,1,0.65,184.2,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3529,Chamber 1,40,4,2,-,1,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,45,19,B,A,B,0,0,1.583333,189.1167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,10,2,sc.3526,Chamber 1,40,4,2,-,2,10,13,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,46,20,A,A,-,1,bl,1.95,197.7833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3526,Chamber 1,40,4,2,-,4,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,47,20,B,B,-,1,bl,1.266667,199.05,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3527,Chamber 1,40,4,2,-,4,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,48,20,D,C,ABD,0,0,2.083333,201.1333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,0,sc.3528,Chamber 1,40,4,2,-,4,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,49,21,A,A,-,1,bl,1.533333,209.4667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3526,Chamber 1,40,4,2,-,9,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,50,21,B,B,-,1,bl,0.45,209.9167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3527,Chamber 1,40,4,2,-,9,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,51,21,C,C,-,1,bl,1.733333,211.65,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3528,Chamber 1,40,4,2,-,9,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,52,21,D,D,ABCD,1,1,0.8,212.45,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3529,Chamber 1,40,4,2,-,9,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,53,22,A,A,-,1,bl,1.716667,218.0667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,6,6,sc.3526,Chamber 1,40,4,2,-,6,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,54,22,B,B,-,1,bl,1.833333,219.9,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,1,1,sc.3527,Chamber 1,40,4,2,-,6,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,55,22,C,C,-,1,bl,3.133333,223.0333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3528,Chamber 1,40,4,2,-,6,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,56,22,D,D,ABCD,1,1,1.183333,224.2167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3529,Chamber 1,40,4,2,-,6,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,57,23,A,A,-,1,bl,1.4,229.2667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3526,Chamber 1,40,4,2,-,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,58,23,B,B,-,1,bl,1.933333,231.2,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3527,Chamber 1,40,4,2,-,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,59,23,C,C,-,1,bl,1.216667,232.4167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3528,Chamber 1,40,4,2,-,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,60,23,D,D,ABCD,1,1,0.4666667,232.8833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3529,Chamber 1,40,4,2,-,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,61,24,A,A,-,1,bl,0.85,237.3833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3526,Chamber 1,40,4,2,-,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,62,24,B,B,-,1,bl,1.733333,239.1167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3527,Chamber 1,40,4,2,-,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,63,24,C,C,-,1,bl,2.333333,241.45,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3528,Chamber 1,40,4,2,-,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,64,24,D,D,ABCD,1,1,0.7166667,242.1667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,12,sc.3529,Chamber 1,40,4,2,-,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,65,25,A,A,-,1,bl,1.1,247.5833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3526,Chamber 1,40,4,2,-,13,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,66,25,B,B,-,1,bl,1.516667,249.1,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3527,Chamber 1,40,4,2,-,13,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,67,25,C,C,-,1,bl,1.483333,250.5833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3528,Chamber 1,40,4,2,-,13,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,68,25,D,D,ABCD,1,1,0.45,251.0333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3529,Chamber 1,40,4,2,-,13,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,69,26,A,A,-,1,bl,2.066667,256.9167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,2,2,sc.3526,Chamber 1,40,4,2,-,2,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,70,26,B,B,-,1,bl,2.35,259.2667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3527,Chamber 1,40,4,2,-,2,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,71,26,C,C,-,1,bl,0.8666667,260.1333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3528,Chamber 1,40,4,2,-,2,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,72,26,D,D,ABCD,1,1,0.8,260.9333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3529,Chamber 1,40,4,2,-,2,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,73,27,A,A,-,1,bl,3.833333,268.9333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3526,Chamber 1,40,4,2,-,13,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,74,27,B,B,-,1,bl,0.75,269.6833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3527,Chamber 1,40,4,2,-,13,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,75,27,C,C,-,1,bl,3.033333,272.7167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3528,Chamber 1,40,4,2,-,13,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,76,27,D,D,ABCD,1,1,1.033333,273.75,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3529,Chamber 1,40,4,2,-,13,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,77,28,A,A,-,1,bl,1.233333,278.6833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3526,Chamber 1,40,4,2,-,4,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,78,28,B,B,-,1,bl,0.85,279.5333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,12,sc.3527,Chamber 1,40,4,2,-,4,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,79,28,C,C,-,1,bl,1.833333,281.3667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3528,Chamber 1,40,4,2,-,4,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,80,28,D,D,ABCD,1,1,0.4333333,281.8,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3529,Chamber 1,40,4,2,-,4,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,81,29,B,A,B,0,0,1.666667,287.0833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,14,sc.3526,Chamber 1,40,4,2,-,14,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,82,30,A,A,-,1,bl,1.9,296.1,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3526,Chamber 1,40,4,2,-,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,83,30,B,B,-,1,bl,1.583333,297.6833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3527,Chamber 1,40,4,2,-,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,84,30,C,C,-,1,bl,0.9166667,298.6,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3528,Chamber 1,40,4,2,-,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,85,30,D,D,ABCD,1,1,0.85,299.45,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3529,Chamber 1,40,4,2,-,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,86,31,A,A,-,1,bl,1.55,304.8833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3526,Chamber 1,40,4,2,-,8,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,87,31,B,B,-,1,bl,0.9333333,305.8167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,6,6,sc.3527,Chamber 1,40,4,2,-,8,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,88,31,C,C,-,1,bl,2.016667,307.8333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,12,sc.3528,Chamber 1,40,4,2,-,8,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,89,31,D,D,ABCD,1,1,0.55,308.3833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3529,Chamber 1,40,4,2,-,8,6,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,90,32,A,A,-,1,bl,1.266667,313.45,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,13,13,sc.3526,Chamber 1,40,4,2,-,13,15,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,91,32,B,B,-,1,bl,1.5,314.95,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3527,Chamber 1,40,4,2,-,13,15,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,92,32,C,C,-,1,bl,1.183333,316.1333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,5,5,sc.3528,Chamber 1,40,4,2,-,13,15,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,93,32,D,D,ABCD,1,1,0.3833333,316.5167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3529,Chamber 1,40,4,2,-,13,15,5,11,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,94,33,A,A,-,1,bl,2.35,322.6667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3526,Chamber 1,40,4,2,-,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,95,33,B,B,-,1,bl,0.8,323.4667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3527,Chamber 1,40,4,2,-,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,96,33,C,C,-,1,bl,2.516667,325.9833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,1,1,sc.3528,Chamber 1,40,4,2,-,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,97,33,D,D,ABCD,1,1,0.55,326.5333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3529,Chamber 1,40,4,2,-,3,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,98,34,A,A,-,1,bl,2.516667,332.9333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3526,Chamber 1,40,4,2,-,15,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,99,34,B,B,-,1,bl,0.3166667,333.25,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,11,11,sc.3527,Chamber 1,40,4,2,-,15,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,100,34,C,C,-,1,bl,2.066667,335.3167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,4,4,sc.3528,Chamber 1,40,4,2,-,15,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,101,34,D,D,ABCD,1,1,0.4,335.7167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,2,2,sc.3529,Chamber 1,40,4,2,-,15,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,102,35,A,A,-,1,bl,1.466667,340.9333,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,10,10,sc.3526,Chamber 1,40,4,2,-,10,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,103,35,B,B,-,1,bl,0.9333333,341.8667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3527,Chamber 1,40,4,2,-,10,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,104,35,C,C,-,1,bl,1.85,343.7167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,2,2,sc.3528,Chamber 1,40,4,2,-,10,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,105,35,D,D,ABCD,1,1,0.5333333,344.25,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,8,8,sc.3529,Chamber 1,40,4,2,-,10,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,106,36,A,A,-,1,bl,3.016667,351.05,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,6,6,sc.3526,Chamber 1,40,4,2,-,6,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,107,36,B,B,-,1,bl,0.6666667,351.7167,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3527,Chamber 1,40,4,2,-,6,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,108,36,C,C,-,1,bl,1.166667,352.8833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,9,9,sc.3528,Chamber 1,40,4,2,-,6,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,109,36,D,D,ABCD,1,1,0.3833333,353.2667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,14,14,sc.3529,Chamber 1,40,4,2,-,6,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,110,37,A,A,-,1,bl,2.2,359.2833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,15,15,sc.3526,Chamber 1,40,4,2,-,15,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,111,37,B,B,-,1,bl,1,360.2833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,6,6,sc.3527,Chamber 1,40,4,2,-,15,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,112,37,C,C,-,1,bl,1.516667,361.8,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,0,0,sc.3528,Chamber 1,40,4,2,-,15,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,113,37,D,D,ABCD,1,1,0.4,362.2,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,12,sc.3529,Chamber 1,40,4,2,-,15,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,114,38,B,A,B,0,0,2.1,368.1667,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,12,0,sc.3526,Chamber 1,40,4,2,-,0,12,15,9,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,115,39,A,A,-,1,bl,2,376.9833,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,7,7,sc.3526,Chamber 1,40,4,2,-,7,3,12,10,0,0,0,0,0,0,0,0,0,0,0,0
Coltrane,2011.02.03,116,39,B,B,-,1,bl,0.7166667,377.7,06:31,1,3526 3527 3528 3529,4,1,off,-,-,-,-,3,3,sc.3527,Chamber 1,40,4,2,-,7,3,12,10,0,0,0,0,0,0,0,0,0,0,0,0
