Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Macduff,2007.02.22,49,24,B,B,-,1,bl,3.066667,273.15,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,50,24,C,C,-,1,bl,2.183333,275.3333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,51,24,D,D,ABCD,1,1,0.4333333,275.7667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,52,25,A,A,-,1,bl,2.316667,281.8333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,3,3,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,53,25,C,B,AC,0,0,1.533333,283.3667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,15,2,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,54,26,A,A,-,1,bl,2.283333,292.25,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,55,26,B,B,-,1,bl,1.883333,294.1333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,10,10,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,56,26,C,C,-,1,bl,0.65,294.7833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,57,26,D,D,ABCD,1,1,0.45,295.2333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,3,3,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,58,27,A,A,-,1,bl,1.283333,300.35,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,59,27,B,B,-,1,bl,1.516667,301.8667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,60,27,C,C,-,1,bl,0.7833333,302.65,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,12,12,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,61,27,D,D,ABCD,1,1,0.5333333,303.1833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,14,14,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,62,28,A,A,-,1,bl,1.25,308.2667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,63,28,B,B,-,1,bl,1.45,309.7167,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,1,1,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,64,28,D,C,ABD,0,0,1.533333,311.25,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,9,13,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,65,29,A,A,-,1,bl,2.216667,320.0667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,4,4,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,66,29,B,B,-,1,bl,0.7,320.7667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,3,3,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,67,29,D,C,ABD,0,0,1.683333,322.45,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,10,14,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,68,30,A,A,-,1,bl,2.75,331.3833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,14,14,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,69,30,B,B,-,1,bl,1.55,332.9333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,70,30,C,C,-,1,bl,1.216667,334.15,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,10,10,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,71,30,D,D,ABCD,1,1,0.5333333,334.6833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,6,6,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
