Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Augustus,2011.03.02,56,27,A,A,-,1,bl,1.433333,255.0333,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,3,3,sc.1127,Chamber 2,40,4,2,-,3,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,57,27,B,B,-,1,bl,1.616667,256.65,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,14,14,sc.1128,Chamber 2,40,4,2,-,3,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,58,27,C,C,-,1,bl,1.1,257.75,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,0,0,sc.1130,Chamber 2,40,4,2,-,3,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,59,27,D,D,ABCD,1,1,1.266667,259.0167,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,11,11,sc.1131,Chamber 2,40,4,2,-,3,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,60,28,D,A,D,0,0,2.633333,265.5,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,10,9,sc.1127,Chamber 2,40,4,2,-,9,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,61,29,C,A,C,0,0,2.15,274.1167,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,0,7,sc.1127,Chamber 2,40,4,2,-,7,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,62,30,C,A,C,0,0,1.116667,284.15,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,6,5,sc.1127,Chamber 2,40,4,2,-,5,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,63,31,A,A,-,1,bl,1.283333,292.3333,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,0,0,sc.1127,Chamber 2,40,4,2,-,0,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,64,31,B,B,-,1,bl,1.45,293.7833,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,15,15,sc.1128,Chamber 2,40,4,2,-,0,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,65,31,C,C,-,1,bl,0.8,294.5833,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,12,12,sc.1130,Chamber 2,40,4,2,-,0,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,66,31,D,D,ABCD,1,1,0.4333333,295.0167,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,13,13,sc.1131,Chamber 2,40,4,2,-,0,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,67,32,A,A,-,1,bl,1.15,300.0833,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,6,6,sc.1127,Chamber 2,40,4,2,-,6,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,68,32,C,B,AC,0,0,1.566667,301.65,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,14,0,sc.1128,Chamber 2,40,4,2,-,6,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,69,33,A,A,-,1,bl,1.1,309.6,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,3,3,sc.1127,Chamber 2,40,4,2,-,3,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,70,33,B,B,-,1,bl,1.6,311.2,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,6,6,sc.1128,Chamber 2,40,4,2,-,3,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,71,33,C,C,-,1,bl,0.9333333,312.1333,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,13,13,sc.1130,Chamber 2,40,4,2,-,3,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,72,33,D,D,ABCD,1,1,0.5666667,312.7,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,4,4,sc.1131,Chamber 2,40,4,2,-,3,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,73,34,A,A,-,1,bl,2.083333,318.7167,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,14,14,sc.1127,Chamber 2,40,4,2,-,14,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,74,34,C,B,AC,0,0,0.5666667,319.2833,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,3,13,sc.1128,Chamber 2,40,4,2,-,14,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,75,35,A,A,-,1,bl,0.8833333,326.8667,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,5,5,sc.1127,Chamber 2,40,4,2,-,5,6,2,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,76,35,C,B,AC,0,0,0.8,327.6667,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,2,6,sc.1128,Chamber 2,40,4,2,-,5,6,2,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,77,36,C,A,C,0,0,2.433333,337.7,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,15,3,sc.1127,Chamber 2,40,4,2,-,3,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,78,37,A,A,-,1,bl,1.45,346.6,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,10,10,sc.1127,Chamber 2,40,4,2,-,10,14,11,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,79,37,C,B,AC,0,0,0.4666667,347.0667,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,11,14,sc.1128,Chamber 2,40,4,2,-,10,14,11,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,80,38,A,A,-,1,bl,1.016667,356.7667,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,3,3,sc.1127,Chamber 2,40,4,2,-,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,81,38,C,B,AC,0,0,0.95,357.7167,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,2,6,sc.1128,Chamber 2,40,4,2,-,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,82,39,D,A,D,0,0,1.55,366.25,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,12,0,sc.1127,Chamber 2,40,4,2,-,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,83,40,A,A,-,1,bl,2.35,375.4,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,3,3,sc.1127,Chamber 2,40,4,2,-,3,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.02,84,40,C,B,AC,0,0,0.7,376.1,06:21,1,1127 1128 1130 1131,4,1,off,-,-,-,-,9,8,sc.1128,Chamber 2,40,4,2,-,3,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,1,1,C,A,C,0,0,3.016667,10.06667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,15,3,sc.1121,Chamber 2,40,4,2,-,3,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,2,2,C,A,C,0,0,1.283333,18.11667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,13,sc.1121,Chamber 2,40,4,2,-,13,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,3,3,C,A,C,0,0,1.6,29.51667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,13,sc.1121,Chamber 2,40,4,2,-,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,4,4,C,A,C,0,0,1.666667,37.95,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,7,sc.1121,Chamber 2,40,4,2,-,7,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,5,5,D,A,D,0,0,2.183333,47.1,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,0,sc.1121,Chamber 2,40,4,2,-,0,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,6,6,A,A,-,1,bl,1.7,55.56667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,15,15,sc.1121,Chamber 2,40,4,2,-,15,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,7,6,D,B,AD,0,0,1.6,57.15,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,4,sc.1124,Chamber 2,40,4,2,-,15,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,8,7,A,A,-,1,bl,1.466667,67.76667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,3,3,sc.1121,Chamber 2,40,4,2,-,3,14,13,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,9,7,B,B,-,1,bl,2.666667,70.43333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,14,sc.1124,Chamber 2,40,4,2,-,3,14,13,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,10,7,D,C,ABD,0,0,0.5833333,71.01667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,6,13,sc.1125,Chamber 2,40,4,2,-,3,14,13,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,11,8,A,A,-,1,bl,1.566667,79.55,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1121,Chamber 2,40,4,2,-,10,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,12,8,D,B,AD,0,0,1.55,81.1,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,12,sc.1124,Chamber 2,40,4,2,-,10,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,13,9,A,A,-,1,bl,1.016667,88.95,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1121,Chamber 2,40,4,2,-,11,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,14,9,B,B,-,1,bl,1.766667,90.71667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,2,sc.1124,Chamber 2,40,4,2,-,11,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,15,9,D,C,ABD,0,0,0.5,91.21667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,8,14,sc.1125,Chamber 2,40,4,2,-,11,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,16,10,B,A,B,0,0,2.116667,100,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,5,0,sc.1121,Chamber 2,40,4,2,-,0,5,14,13,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,17,11,A,A,-,1,bl,0.9833333,107.2,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1121,Chamber 2,40,4,2,-,11,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,18,11,B,B,-,1,bl,1.283333,108.4833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,0,sc.1124,Chamber 2,40,4,2,-,11,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,19,11,D,C,ABD,0,0,0.7666667,109.25,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,15,sc.1125,Chamber 2,40,4,2,-,11,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,20,12,A,A,-,1,bl,1.216667,118.0667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,7,7,sc.1121,Chamber 2,40,4,2,-,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,21,12,B,B,-,1,bl,0.4833333,118.55,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1124,Chamber 2,40,4,2,-,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,22,12,C,C,-,1,bl,1.716667,120.2667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,2,sc.1125,Chamber 2,40,4,2,-,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,23,12,D,D,ABCD,1,1,0.4,120.6667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1126,Chamber 2,40,4,2,-,7,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,24,13,A,A,-,1,bl,2.033333,129.85,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,8,8,sc.1121,Chamber 2,40,4,2,-,8,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,25,13,D,B,AD,0,0,1.433333,131.2833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,12,sc.1124,Chamber 2,40,4,2,-,8,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,26,14,A,A,-,1,bl,1.383333,139.4667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,1,1,sc.1121,Chamber 2,40,4,2,-,1,9,13,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,27,14,B,B,-,1,bl,0.9166667,140.3833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1124,Chamber 2,40,4,2,-,1,9,13,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,28,14,C,C,-,1,bl,0.5,140.8833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,13,13,sc.1125,Chamber 2,40,4,2,-,1,9,13,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,29,14,D,D,ABCD,1,1,0.6833333,141.5667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,7,7,sc.1126,Chamber 2,40,4,2,-,1,9,13,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,30,15,A,A,-,1,bl,1.3,146.75,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,7,7,sc.1121,Chamber 2,40,4,2,-,7,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,31,15,C,B,AC,0,0,1.516667,148.2667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,1,10,sc.1124,Chamber 2,40,4,2,-,7,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,32,16,A,A,-,1,bl,1.366667,156.1167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1121,Chamber 2,40,4,2,-,9,13,5,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,33,16,D,B,AD,0,0,3.95,160.0667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,6,13,sc.1124,Chamber 2,40,4,2,-,9,13,5,6,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,34,17,A,A,-,1,bl,1.883333,168.7,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,1,1,sc.1121,Chamber 2,40,4,2,-,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,35,17,B,B,-,1,bl,0.3666667,169.0667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1124,Chamber 2,40,4,2,-,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,36,17,C,C,-,1,bl,0.75,169.8167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,14,sc.1125,Chamber 2,40,4,2,-,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,37,17,D,D,ABCD,1,1,0.5666667,170.3833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,0,sc.1126,Chamber 2,40,4,2,-,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,38,18,A,A,-,1,bl,2.233333,176.4333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1121,Chamber 2,40,4,2,-,9,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,39,18,B,B,-,1,bl,0.9166667,177.35,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,13,13,sc.1124,Chamber 2,40,4,2,-,9,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,40,18,C,C,-,1,bl,0.6333333,177.9833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,6,6,sc.1125,Chamber 2,40,4,2,-,9,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,41,18,D,D,ABCD,1,1,0.45,178.4333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,2,sc.1126,Chamber 2,40,4,2,-,9,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,42,19,A,A,-,1,bl,1.216667,183.4,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1121,Chamber 2,40,4,2,-,11,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,43,19,B,B,-,1,bl,1.533333,184.9333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1124,Chamber 2,40,4,2,-,11,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,44,19,D,C,ABD,0,0,0.8666667,185.8,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,2,sc.1125,Chamber 2,40,4,2,-,11,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,45,20,A,A,-,1,bl,1.55,193.9833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,14,sc.1121,Chamber 2,40,4,2,-,14,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,46,20,B,B,-,1,bl,0.5833333,194.5667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1124,Chamber 2,40,4,2,-,14,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,47,20,C,C,-,1,bl,0.8833333,195.45,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,4,sc.1125,Chamber 2,40,4,2,-,14,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,48,20,D,D,ABCD,1,1,0.6833333,196.1333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,7,7,sc.1126,Chamber 2,40,4,2,-,14,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,49,21,C,A,C,0,0,1.85,201.85,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,13,5,sc.1121,Chamber 2,40,4,2,-,5,4,13,15,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,50,22,A,A,-,1,bl,1.366667,209.7167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,3,3,sc.1121,Chamber 2,40,4,2,-,3,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,51,22,B,B,-,1,bl,1.433333,211.15,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1124,Chamber 2,40,4,2,-,3,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,52,22,D,C,ABD,0,0,0.5333333,211.6833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,1,sc.1125,Chamber 2,40,4,2,-,3,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,53,23,A,A,-,1,bl,3.15,221.75,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,4,4,sc.1121,Chamber 2,40,4,2,-,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,54,23,B,B,-,1,bl,0.4666667,222.2167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,8,8,sc.1124,Chamber 2,40,4,2,-,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,55,23,C,C,-,1,bl,0.5666667,222.7833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,15,15,sc.1125,Chamber 2,40,4,2,-,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,56,23,D,D,ABCD,1,1,0.7666667,223.55,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1126,Chamber 2,40,4,2,-,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,57,24,A,A,-,1,bl,1.483333,228.9,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,6,6,sc.1121,Chamber 2,40,4,2,-,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,58,24,B,B,-,1,bl,0.6833333,229.5833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,0,sc.1124,Chamber 2,40,4,2,-,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,59,24,D,C,ABD,0,0,0.4666667,230.05,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,4,sc.1125,Chamber 2,40,4,2,-,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,60,25,A,A,-,1,bl,1.2,237.85,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,0,sc.1121,Chamber 2,40,4,2,-,0,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,61,25,B,B,-,1,bl,1.216667,239.0667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1124,Chamber 2,40,4,2,-,0,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,62,25,C,C,-,1,bl,0.35,239.4167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,10,10,sc.1125,Chamber 2,40,4,2,-,0,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,63,25,D,D,ABCD,1,1,0.7333333,240.15,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,2,sc.1126,Chamber 2,40,4,2,-,0,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,64,26,A,A,-,1,bl,1.233333,245.1833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,9,9,sc.1121,Chamber 2,40,4,2,-,9,12,14,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,65,26,B,B,-,1,bl,1.283333,246.4667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,12,12,sc.1124,Chamber 2,40,4,2,-,9,12,14,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,66,26,D,C,ABD,0,0,0.6,247.0667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,7,14,sc.1125,Chamber 2,40,4,2,-,9,12,14,7,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,67,27,A,A,-,1,bl,1.483333,255.2333,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,15,15,sc.1121,Chamber 2,40,4,2,-,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,68,27,B,B,-,1,bl,0.4666667,255.7,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,14,sc.1124,Chamber 2,40,4,2,-,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,69,27,D,C,ABD,0,0,0.9,256.6,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,13,sc.1125,Chamber 2,40,4,2,-,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,70,28,A,A,-,1,bl,1.35,264.5,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,12,12,sc.1121,Chamber 2,40,4,2,-,12,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,71,28,B,B,-,1,bl,1.7,266.2,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,2,2,sc.1124,Chamber 2,40,4,2,-,12,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,72,28,C,C,-,1,bl,0.7666667,266.9667,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,8,8,sc.1125,Chamber 2,40,4,2,-,12,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,73,28,D,D,ABCD,1,1,0.45,267.4167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,5,5,sc.1126,Chamber 2,40,4,2,-,12,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,74,29,A,A,-,1,bl,0.9166667,272.1833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,14,14,sc.1121,Chamber 2,40,4,2,-,14,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,75,29,B,B,-,1,bl,2.333333,274.5167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,15,15,sc.1124,Chamber 2,40,4,2,-,14,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,76,29,D,C,ABD,0,0,1.066667,275.5833,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,11,sc.1125,Chamber 2,40,4,2,-,14,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,77,30,A,A,-,1,bl,1.25,283.6167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,5,5,sc.1121,Chamber 2,40,4,2,-,5,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,78,30,B,B,-,1,bl,0.4,284.0167,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,11,11,sc.1124,Chamber 2,40,4,2,-,5,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,79,30,C,C,-,1,bl,1.783333,285.8,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,13,13,sc.1125,Chamber 2,40,4,2,-,5,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Augustus,2011.03.01,80,30,D,D,ABCD,1,1,0.7,286.5,06:15,1,1121 1124 1125 1126,4,1,off,-,-,-,-,0,0,sc.1126,Chamber 2,40,4,2,-,5,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
