Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
lash	2010.07.02	19	2	0	threerisk	Medium	3	0.65	2.383	1	1	4	6	0.481	264.6	266.5	274.483	275.133	3	bl	bl	6.083333	0	6	-4.903049	Middle	561	2123	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	20	1	1	threerisk	High	3	2.333	2.283	<n/a>	0	4	4	0.481	278.117	279.7	287.633	289.967	6	bl	bl	7.7	0	5	-3.755958	Right	315	315	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	21	3	1	threerisk	Low	3	0.983	4.55	<n/a>	1	10	10	0.481	295.9	296.45	306.683	307.667	10	bl	bl	8.65	2	10	-4.643279	Left	365	365	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	22	2	1	threerisk	High	3	1.683	2.517	<n/a>	0	14	14	0.481	312.733	314.483	322.683	324.367	11	bl	bl	7.316667	2	6	-3.50398	Right	761	761	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	23	3	1	threerisk	Low	3	1.55	4.733	<n/a>	2	7	7	0.481	332.383	348.117	358.55	360.1	12	bl	bl	9.416667	0	6	-4.398861	Left	316	316	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	24	1	1	threerisk	High	3	0.867	2.85	<n/a>	0	4	4	0.481	363.017	363.433	371.917	372.783	5	bl	bl	6.783333	2	7	-3.266895	Right	1591	1591	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	25	1	1	threerisk	High	3	0.483	3.283	<n/a>	0	6	6	0.481	380.567	383.133	392.05	392.533	3	bl	bl	6.833333	2	6	-2.168888	Right	2412	2412	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	26	2	1	threerisk	Medium	3	0.783	3.8	<n/a>	1	9	9	0.481	400.583	403.25	412.733	413.517	10	bl	bl	7.7	0	6	-2.103822	Middle	985	985	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	27	2	1	threerisk	Low	3	0.8	4.85	<n/a>	0	6	6	0.481	417.917	418.6	429.1	429.9	10	bl	bl	8.733333	0	9	-3.040707	Left	444	444	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	28	3	1	threerisk	Low	3	1.633	5.1	<n/a>	2	4	4	0.481	432.583	433.133	443.9	445.533	8	bl	bl	9.833333	2	10	-3.949486	Left	178	178	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
