Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC	
lash	2009.03.25	35	2	0	threerisk	Low	3	0.7	4	1	1	4	7	0.699	587.983	588.467	593.2	593.9	5	bl	bl	2.85	0	6	3.94379	Left	0305	0213	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	36	2	1	threerisk	Low	3	1.4	5.3	<n/a>	1	6	6	0.699	600.933	601.533	606.267	607.667	5	bl	bl	3.55	0	7	2.825476	Left	0125	0125	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	37	2	1	threerisk	Medium	3	0.8	5.033	<n/a>	0	8	8	0.699	615.9	616.517	621.233	622.033	5	bl	bl	2.933333	2	8	2.740712	Middle	0810	0810	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	38	2	1	threerisk	High	3	0.767	5.8	<n/a>	1	5	5	0.699	632.383	635.933	640.65	641.417	5	bl	bl	2.9	2	6	3.658491	Right	2152	2152	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	39	2	1	threerisk	High	3	1.35	6.233	<n/a>	1	6	6	0.699	654.15	658.05	662.783	664.133	5	bl	bl	3.5	2	6	4.548736	Right	2147	2147	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	40	2	0	threerisk	Medium	3	1.55	3	1	1	4	7	0.699	677.317	682.65	687.367	688.917	5	bl	bl	3.683333	0	6	4.412274	Middle	1812	2066	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	41	2	1	threerisk	High	3	0.617	6.267	<n/a>	1	4	4	0.699	694.083	694.767	699.483	700.1	5	bl	bl	2.75	2	6	5.279906	Right	0651	0651	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	42	2	0	threerisk	Low	3	1.683	4.45	0	1	4	6	0.699	713.3	715.65	720.35	722.033	5	bl	bl	3.816667	0	6	4.121508	Left	1541	2362	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	43	2	1	threerisk	High	3	0.75	6.433	<n/a>	0	4	4	0.699	729.55	730.233	733.967	734.717	5	bl	bl	1.916667	2	7	4.997863	Right	1133	1133	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	44	2	1	threerisk	Low	3	1.8	4.733	<n/a>	0	4	4	0.699	748.217	750.417	755.133	756.933	5	bl	bl	3.933333	0	6	3.847927	Left	0623	0623	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
