"V1" "V2"
"1" "chi1_3" "1.06959520263435e-26"
"2" "chi2a3" "7.33755971884863e-11"
"3" "chi2b3" "0.000723429376500921"
"4" "chimt" "0.646563850548882"
"5" "bic1" "142.499654016503"
"6" "bic2a" "71.7771150826097"
"7" "bic2c" "148.673653074775"
"8" "bic2b" "40.7783263990884"
"9" "bic3" "35.8007305483001"
"10" "aic2a" "62.8761742383213"
"11" "aic2b" "31.8773855548"
"12" "aic3" "22.4493192818676"
