Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?
lash	2009.02.23	26	2	1	threerisk	High	3	1.35	0.7	<n/a>	0	7	7	0.394	385.967	391.383	396.1	397.45	5	bl	bl	3.483333	2	6	0	Right	1752	1752	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	27	2	1	threerisk	High	3	1.25	0.55	<n/a>	1	8	8	0.394	405.067	411.567	416.283	417.533	5	bl	bl	3.4	2	6	0	Right	2496	2496	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	28	2	0	threerisk	Low	3	0.917	0.85	1	1	4	5	0.394	424.983	432.4	437.117	438.033	5	bl	bl	3.066667	0	6	0	Left	1080	1259	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	29	2	1	threerisk	High	3	0.8	0.55	<n/a>	1	5	5	0.394	441.933	443.65	448.367	449.167	5	bl	bl	2.95	2	7	0	Right	247	247	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	30	2	1	threerisk	High	3	0.683	0.9	<n/a>	0	4	4	0.394	456.75	464.683	469.417	470.1	5	bl	bl	2.85	2	6	0	Right	1069	1069	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	31	2	1	threerisk	Low	3	1	0.833	<n/a>	0	8	8	0.394	477.917	487	491.7	492.7	5	bl	bl	3.133333	0	6	0	Left	1634	1634	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	32	2	1	threerisk	High	3	1.267	0.433	<n/a>	0	6	6	0.394	496.55	497.55	502.267	503.533	5	bl	bl	3.416667	2	7	0	Right	1233	1233	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	33	2	1	threerisk	High	3	0.717	0.5	<n/a>	1	8	8	0.394	511.033	518.067	522.783	523.5	5	bl	bl	2.85	2	6	0	Right	1190	1190	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	34	2	1	threerisk	High	3	0.833	0.533	<n/a>	1	5	5	0.394	530.933	535.85	540.567	541.4	5	bl	bl	2.966667	2	6	0	Right	1035	1035	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	35	2	1	threerisk	High	3	0.617	0.45	<n/a>	0	4	4	0.394	548.883	556.183	560.917	561.533	5	bl	bl	2.783333	2	6	0	Right	2034	2034	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	36	2	1	threerisk	High	3	1.117	0.783	<n/a>	0	8	8	0.394	568.917	574	577.717	578.833	5	bl	bl	2.266667	2	6	0	Right	296	296	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	37	2	0	threerisk	Low	3	0.683	0.85	1	1	4	7	0.394	586.55	594.433	599.167	599.85	5	bl	bl	2.85	0	6	0	Left	718	599	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	38	2	1	threerisk	Low	3	0.917	0.55	<n/a>	0	6	6	0.394	610.317	611.033	615.85	616.767	5	bl	bl	3.166667	0	7	0	Left	47	47	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	39	2	1	threerisk	Low	3	1.183	1	<n/a>	0	4	4	0.394	620.217	621.633	626.367	627.55	5	bl	bl	3.35	0	8	0	Left	329	329	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	40	2	1	threerisk	Low	3	0.7	1.633	<n/a>	0	5	5	0.394	631.417	632.017	637.067	637.767	5	bl	bl	3.166667	2	9	0	Left	801	801	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	41	2	0	threerisk	High	3	1.967	0.633	1	0	7	4	0.394	644.017	653.967	657.65	659.617	5	bl	bl	3.083333	0	6	0	Right	2152	1807	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	42	2	1	threerisk	Low	3	2.233	0.667	<n/a>	0	7	7	0.394	666.667	667.533	672.25	674.483	5	bl	bl	4.366667	0	2	0	Left	846	846	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	43	2	0	threerisk	Low	3	1.683	0.85	0	1	8	6	0.394	678.5	679.55	684.183	685.867	5	bl	bl	3.783333	0	3	0	Left	1295	1285	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	44	2	1	threerisk	Medium	3	0.967	0.95	<n/a>	0	5	5	0.394	689.967	690.75	695.467	696.433	5	bl	bl	3.1	0	4	0	Middle	1425	1425	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	45	2	1	threerisk	Low	3	0.767	0.8	<n/a>	1	6	6	0.394	701.467	702.1	706.817	707.583	5	bl	bl	2.916667	0	6	0	Left	654	654	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	46	2	1	threerisk	Low	3	1.083	1.433	<n/a>	0	7	7	0.394	712.033	713.017	717.733	718.817	5	bl	bl	3.233333	0	7	0	Left	1802	1802	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	47	2	1	threerisk	Low	3	0.85	1.017	<n/a>	1	7	7	0.394	723.2	724.717	729.417	730.267	5	bl	bl	2.983333	0	8	0	Left	1938	1938	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	48	2	1	threerisk	Low	3	0.8	0.65	<n/a>	0	6	6	0.394	734.15	734.767	739.483	740.283	5	bl	bl	2.95	2	9	0	Left	1555	1555	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	49	2	1	threerisk	High	3	1.533	0.783	<n/a>	1	6	6	0.394	745.533	751.1	754.817	756.35	5	bl	bl	2.683333	2	6	0	Right	1434	1434	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	50	2	0	threerisk	Low	3	1.017	0.583	1	1	5	4	0.394	767.417	768	772.733	773.75	5	bl	bl	3.183333	0	6	0	Left	452	616	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	51	2	1	threerisk	High	3	0.95	0.75	<n/a>	1	5	5	0.394	777.383	778.867	783.567	784.517	5	bl	bl	3.1	2	7	0	Right	89	89	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	52	2	1	threerisk	High	3	1.167	0.767	<n/a>	1	7	7	0.394	792.3	805.767	810.483	811.65	5	bl	bl	3.3	2	6	0	Right	1538	1538	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	53	2	1	threerisk	High	3	1.4	0.533	<n/a>	0	7	7	0.394	819.317	825.217	829.95	831.35	5	bl	bl	3.566667	2	6	0	Right	723	723	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	54	2	0	threerisk	High	3	1.35	0.483	1	1	7	6	0.394	838.817	844.817	849.55	850.9	5	bl	bl	3.5	0	6	0	Right	2185	266	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	55	2	0	threerisk	Low	3	2.217	0.767	1	1	5	6	0.394	857.8	868.55	873.267	875.483	5	bl	bl	4.366667	0	2	0	Left	1046	1712	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	56	2	1	threerisk	High	3	0.967	0.883	<n/a>	1	7	7	0.394	879.583	880.567	885.267	886.233	5	bl	bl	3.1	0	3	0	Right	1142	1142	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	57	2	1	threerisk	High	3	1.25	0.783	<n/a>	0	7	7	0.394	893.233	893.967	898.683	899.933	5	bl	bl	3.4	2	7	0	Right	1402	1402	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	58	2	1	threerisk	Medium	3	2.3	1.667	<n/a>	0	4	4	0.394	907.75	912.683	917.417	919.717	5	bl	bl	4.45	0	6	0	Middle	1403	1403	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	59	2	1	threerisk	Low	3	1	0.517	<n/a>	1	4	4	0.394	925.2	925.85	930.567	931.567	5	bl	bl	3.15	0	8	0	Left	806	806	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.23	60	2	1	threerisk	Low	3	0.85	0.85	<n/a>	0	4	4	0.394	934.967	935.717	940.45	941.3	5	bl	bl	3.016667	2	9	0	Left	2002	2002	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	1	2	0	threerisk	Medium	3	1.35	1.467	1	0	7	6	0.162	1.217	5.05	9.683	11.033	5	bl	bl	3.45	0	6	0	Middle	860	428	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	2	2	0	threerisk	Medium	3	1.333	1.35	0	1	5	6	0.162	14.7	16.117	20.817	22.15	5	bl	bl	3.466667	0	6	0	Middle	703	1015	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	3	2	1	threerisk	Medium	3	0.817	1.05	<n/a>	1	6	6	0.162	25.7	27.067	31.783	32.6	5	bl	bl	2.95	0	6	0	Middle	452	452	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	4	2	0	threerisk	Low	3	1	0.667	1	1	5	7	0.162	37.867	40	44.733	45.733	5	bl	bl	3.15	0	8	0	Left	2324	1230	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	5	2	0	threerisk	Low	3	0.933	0.717	1	1	4	5	0.162	49.283	50.467	54.2	55.133	5	bl	bl	2.1	2	9	0	Left	953	1209	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	6	2	1	threerisk	High	3	1.083	0.583	<n/a>	0	7	7	0.162	60.467	62.8	67.533	68.617	5	bl	bl	3.233333	2	6	0	Right	1473	1473	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	7	2	1	threerisk	High	3	0.667	0.717	<n/a>	1	4	4	0.162	76.133	78.6	83.333	84	5	bl	bl	2.816667	2	6	0	Right	2196	2196	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	8	2	1	threerisk	Low	3	1.383	5.817	<n/a>	0	8	8	0.162	91.65	93.633	98.35	99.733	5	bl	bl	3.516667	0	6	0	Left	392	392	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	9	2	1	threerisk	Low	3	1.05	0.517	<n/a>	0	8	8	0.162	112.633	113.2	117.917	118.967	5	bl	bl	3.183333	0	7	0	Left	1596	1596	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	10	2	1	threerisk	Low	3	1.633	1.35	<n/a>	1	8	8	0.162	122.45	123.167	127.9	129.533	5	bl	bl	3.783333	0	8	0	Left	546	546	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	11	2	1	threerisk	Low	3	1.083	0.55	<n/a>	0	7	7	0.162	133.8	134.967	139.667	140.75	5	bl	bl	3.216667	2	9	0	Left	51	51	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	12	2	1	threerisk	High	3	1.05	0.717	<n/a>	0	6	6	0.162	145.883	148.067	152.8	153.85	5	bl	bl	3.2	2	6	0	Right	2404	2404	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	13	2	0	threerisk	High	3	1.217	0.833	1	0	4	8	0.162	161.483	165.7	170.417	171.633	5	bl	bl	3.366667	0	6	0	Right	1523	1788	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	14	2	0	threerisk	Low	3	1.8	1.433	1	1	6	7	0.162	180.5	181.15	185.85	187.65	5	bl	bl	3.933333	0	2	0	Left	1590	1168	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	15	2	1	threerisk	Medium	3	2.833	0.8	<n/a>	1	4	4	0.162	197.117	197.517	202.233	205.067	5	bl	bl	4.983333	0	3	0	Middle	748	748	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	16	2	0	threerisk	Low	3	1.033	0.567	1	0	8	6	0.162	210.65	211.733	215.45	216.483	5	bl	bl	2.183333	0	5	0	Left	667	725	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	17	2	1	threerisk	Low	3	0.717	1.433	<n/a>	0	5	5	0.162	220.15	221	225.733	226.45	5	bl	bl	2.883333	0	6	0	Left	1685	1685	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	18	2	1	threerisk	Medium	3	1.4	0.517	<n/a>	1	8	8	0.162	230.95	232.283	236.983	238.383	5	bl	bl	3.533333	0	7	0	Middle	778	778	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	19	2	1	threerisk	Medium	3	0.6	1.3	<n/a>	0	5	5	0.162	242.55	243.2	247.917	248.517	5	bl	bl	2.733333	2	9	0	Middle	286	286	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	20	2	1	threerisk	High	3	1.233	0.4	<n/a>	1	8	8	0.162	255.417	258.8	263.517	264.75	5	bl	bl	3.366667	2	6	0	Right	1672	1672	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	21	2	0	threerisk	High	3	0.733	0.45	1	0	6	4	0.162	272.083	274.983	279.717	280.45	5	bl	bl	2.883333	0	6	0	Right	862	2274	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	22	2	0	threerisk	Low	3	0.8	0.517	1	0	8	6	0.162	287.317	288.067	292.783	293.583	5	bl	bl	2.933333	0	2	0	Left	1317	1834	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	23	2	1	threerisk	High	3	0.617	0.75	<n/a>	0	4	4	0.162	297.467	298.3	303.017	303.633	5	bl	bl	2.766667	0	3	0	Right	1202	1202	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	24	2	1	threerisk	Low	3	1.167	0.5	<n/a>	0	4	4	0.162	310.45	310.883	315.6	316.767	5	bl	bl	3.3	0	7	0	Left	575	575	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	25	2	1	threerisk	Low	3	0.7	0.55	<n/a>	0	7	7	0.162	320.217	320.817	325.533	326.233	5	bl	bl	2.85	0	8	0	Left	1290	1290	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	26	2	1	threerisk	Low	3	1.317	0.883	<n/a>	1	6	6	0.162	330.533	331.683	336.383	337.7	5	bl	bl	3.433333	2	9	0	Left	352	352	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	27	2	1	threerisk	High	3	1.683	0.517	<n/a>	1	5	5	0.162	343.183	346.183	350.9	352.583	5	bl	bl	3.833333	2	6	0	Right	870	870	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	28	2	1	threerisk	High	3	0.55	0.467	<n/a>	0	4	4	0.162	360.05	365.067	369.8	370.35	5	bl	bl	2.7	2	6	0	Right	1572	1572	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	29	2	1	threerisk	High	3	1.35	0.783	<n/a>	1	7	7	0.162	377.75	382.3	387.033	388.383	5	bl	bl	3.5	2	6	0	Right	673	673	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	30	2	0	threerisk	High	3	1.467	0.6	1	0	8	6	0.162	396.067	399.217	403.967	405.433	5	bl	bl	3.633333	0	6	0	Right	1746	1548	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	31	2	0	threerisk	Medium	3	1.083	1.217	1	1	4	8	0.162	412.45	413.167	417.9	418.983	5	bl	bl	3.233333	0	2	0	Middle	2144	2295	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	32	2	1	threerisk	Medium	3	1.367	1.283	<n/a>	1	7	7	0.162	422.367	423.45	428.183	429.55	5	bl	bl	3.516667	0	2	0	Middle	1994	1994	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	33	2	0	threerisk	Low	3	2.417	0.483	0	1	4	5	0.162	435.283	435.883	439.6	442.017	5	bl	bl	3.566667	0	4	0	Left	445	1180	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	34	2	1	threerisk	High	3	0.9	0.433	<n/a>	1	8	8	0.162	445.667	446.483	451.2	452.1	5	bl	bl	3.05	0	5	0	Right	1631	1631	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	35	2	1	threerisk	High	3	0.933	0.617	<n/a>	1	5	5	0.162	457.983	460.283	465.05	465.983	5	bl	bl	3.116667	2	9	0	Right	2443	2443	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	36	2	1	threerisk	High	3	1.233	0.417	<n/a>	0	6	6	0.162	473.867	477.867	482.583	483.817	5	bl	bl	3.366667	2	6	0	Right	253	253	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	37	2	1	threerisk	High	3	0.617	0.35	<n/a>	0	5	5	0.162	491.167	494.617	499.333	499.95	5	bl	bl	2.766667	2	6	0	Right	701	701	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	38	2	1	threerisk	High	3	1.75	0.433	<n/a>	0	4	4	0.162	507.2	509.983	514.717	516.467	5	bl	bl	3.9	2	6	0	Right	2276	2276	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	39	2	1	threerisk	High	3	1.067	0.733	<n/a>	0	4	4	0.162	523.833	528.017	532.75	533.817	5	bl	bl	3.216667	2	6	0	Right	1225	1225	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	40	2	1	threerisk	High	3	2.15	1.1	<n/a>	1	5	5	0.162	541.483	543.2	547.933	550.083	5	bl	bl	4.3	2	6	0	Right	1062	1062	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	41	2	0	threerisk	High	3	1.533	0.45	1	1	6	7	0.162	558.667	560.333	565.05	566.583	5	bl	bl	3.666667	0	6	0	Right	2005	1429	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	42	2	1	threerisk	High	3	0.65	0.75	<n/a>	1	6	6	0.162	574.367	575.3	580	580.65	5	bl	bl	2.766667	0	2	0	Right	189	189	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	43	2	1	threerisk	High	3	1.733	0.7	<n/a>	1	5	5	0.162	588.067	588.667	593.383	595.117	5	bl	bl	3.866667	2	6	0	Right	93	93	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	44	2	1	threerisk	High	3	1.017	0.517	<n/a>	1	8	8	0.162	602.75	606.283	610.983	612	5	bl	bl	3.15	2	6	0	Right	1409	1409	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	45	2	1	threerisk	High	3	1.233	0.417	<n/a>	1	6	6	0.162	619.483	622.8	627.533	628.767	5	bl	bl	3.383333	2	6	0	Right	2153	2153	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	46	2	1	threerisk	High	3	0.883	0.85	<n/a>	1	8	8	0.162	636.117	642.183	646.933	647.817	5	bl	bl	3.05	2	6	0	Right	2232	2232	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	47	2	0	threerisk	High	3	1.25	0.4	1	1	8	4	0.162	655.65	659.2	663.917	665.167	5	bl	bl	3.4	0	6	0	Right	1035	220	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	48	2	0	threerisk	High	3	1.633	0.55	1	1	8	5	0.162	671.983	672.667	676.383	678.017	5	bl	bl	2.783333	0	2	0	Right	683	734	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	49	2	1	threerisk	High	3	1.533	1.217	<n/a>	0	7	7	0.162	683.35	684.617	688.333	689.867	5	bl	bl	2.683333	0	0	0	Right	771	771	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	50	2	0	threerisk	High	3	1.283	1.05	1	0	6	5	0.162	698.133	698.767	703.5	704.783	5	bl	bl	3.433333	0	4	0	Right	1402	2307	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	51	2	1	threerisk	High	3	1.033	0.417	<n/a>	0	8	8	0.162	712.867	713.583	718.3	719.333	5	bl	bl	3.166667	0	0	0	Right	795	795	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	52	2	1	threerisk	High	3	1.45	0.65	<n/a>	0	7	7	0.162	726.75	727.483	732.217	733.667	5	bl	bl	3.6	0	4	0	Right	504	504	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	53	2	1	threerisk	Low	3	1.35	1.817	<n/a>	0	5	5	0.162	740.083	740.783	745.533	746.883	5	bl	bl	3.516667	0	8	0	Left	721	721	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	54	2	0	threerisk	Low	3	1.433	1.083	1	0	8	4	0.162	751.6	752.2	756.933	758.367	5	bl	bl	3.583333	2	9	0	Left	2500	1427	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	55	2	1	threerisk	High	3	1.533	0.55	<n/a>	0	6	6	0.162	764.067	770.65	775.367	776.9	5	bl	bl	3.666667	2	6	0	Right	1310	1310	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	56	2	1	threerisk	High	3	1.333	0.583	<n/a>	0	6	6	0.162	784.367	787.65	792.383	793.717	5	bl	bl	3.483333	2	6	0	Right	2025	2025	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	57	2	1	threerisk	Low	3	2.167	0.55	<n/a>	1	6	6	0.162	801.233	805.867	809.583	811.75	5	bl	bl	3.316667	0	6	0	Left	798	798	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	58	2	1	threerisk	Low	3	1.083	0.95	<n/a>	0	7	7	0.162	815.35	816	820.717	821.8	5	bl	bl	3.216667	0	7	0	Left	2460	2460	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	59	2	0	threerisk	Medium	3	1.267	1.017	1	0	4	8	0.162	827.367	827.983	832.717	833.983	5	bl	bl	3.416667	0	8	0	Middle	671	1463	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.04	60	2	1	threerisk	Low	3	0.983	1.383	<n/a>	0	7	7	0.162	837.75	841.517	846.233	847.217	5	bl	bl	3.116667	0	8	0	Left	1675	1675	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	1	2	1	threerisk	Medium	3	1.417	1.183	<n/a>	0	4	4	0.544	1.233	2.067	6.717	8.133	5	bl	bl	3.516667	0	6	0	Middle	2094	2094	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	2	2	0	threerisk	Low	3	1.033	1.55	1	0	7	5	0.544	14.633	15.217	19.917	20.95	5	bl	bl	3.166667	0	8	0	Left	2299	2270	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	3	2	1	threerisk	High	3	1.167	0.517	<n/a>	1	7	7	0.544	25.7	26.7	31.417	32.583	5	bl	bl	3.3	2	9	0	Right	1572	1572	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	4	2	0	threerisk	Low	3	0.883	0.6	1	1	6	7	0.544	40.4	44.283	49.017	49.9	5	bl	bl	3.033333	0	6	0	Left	122	1217	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	5	2	1	threerisk	High	3	1.583	0.317	<n/a>	0	5	5	0.544	53.533	54.483	59.183	60.767	5	bl	bl	3.716667	2	7	0	Right	1112	1112	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	6	2	0	threerisk	High	3	0.833	0.333	1	0	6	5	0.544	68.233	71.533	76.267	77.1	5	bl	bl	2.983333	0	6	0	Right	1977	1555	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	7	2	1	threerisk	Low	3	2.033	1.367	<n/a>	1	6	6	0.544	84.133	84.95	89.667	91.7	5	bl	bl	4.183333	0	2	0	Left	822	822	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	8	2	1	threerisk	Low	3	1.017	0.85	<n/a>	1	8	8	0.544	96.433	96.7	101.45	102.467	5	bl	bl	3.166667	0	3	0	Left	2449	2449	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	9	2	1	threerisk	Low	3	1.117	0.483	<n/a>	1	7	7	0.544	106.55	107.883	112.567	113.683	5	bl	bl	3.233333	0	4	0	Left	165	165	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
