Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC	
lash	2010.06.10	12	3	0	threerisk	Low	3	0.983	2.75	1	0	9	5	0.626	172.767	174.233	179.867	180.85	7	bl	bl	4.05	0	9	-0.7246087	Left	1985	0269	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	13	3	0	threerisk	Medium	3	1.133	2.083	1	0	13	10	0.626	186.433	186.733	192.417	193.55	12	bl	bl	4.25	0	10	-0.7028704	Middle	0774	1726	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	14	2	1	threerisk	Low	3	2.233	3.217	<n/a>	1	5	5	0.626	198.383	200.467	206.133	208.367	9	bl	bl	5.333333	0	9	-1.681784	Left	1077	1077	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	15	2	1	threerisk	High	3	0.683	2.45	<n/a>	0	4	4	0.626	214.267	214.783	220.433	221.117	10	bl	bl	3.783333	2	10	-0.6313308	Right	1677	1677	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	16	1	1	threerisk	High	3	0.617	3.017	<n/a>	0	4	4	0.626	231.417	234.95	240.583	241.2	4	bl	bl	3.683333	2	6	0.3876091	Right	2305	2305	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	17	3	0	threerisk	High	3	0.7	3.367	1	1	7	6	0.626	252.35	255.317	260.917	261.617	4	bl	bl	3.733333	0	6	1.375981	Right	1364	0196	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	18	3	1	threerisk	Low	3	0.917	3.217	<n/a>	1	6	6	0.626	272.55	273.283	278.917	279.833	7	bl	bl	3.983333	0	1	0.3347014	Left	0334	0334	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	19	1	1	threerisk	High	3	0.733	4.033	<n/a>	0	4	4	0.626	286.383	286.983	292.583	293.317	3	bl	bl	3.766667	0	2	1.32466	Right	0460	0460	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	20	3	0	threerisk	Medium	3	0.9	2.25	1	1	10	8	0.626	304.483	305.217	310.85	311.75	7	bl	bl	3.966667	0	7	1.284921	Middle	2395	1229	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	21	1	1	threerisk	Low	3	0.75	7.883	<n/a>	0	5	5	0.626	316.933	317.683	323.3	324.05	5	bl	bl	3.8	0	6	0.246373	Left	1193	1193	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	22	3	0	threerisk	Low	3	1.133	4.033	1	2	13	6	0.626	334.883	335.7	341.367	342.5	11	bl	bl	4.233333	0	7	-0.7610182	Left	1521	1918	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	23	2	1	threerisk	Medium	3	0.583	2.867	<n/a>	1	6	6	0.626	349.35	350.167	355.783	356.367	4	bl	bl	3.633333	2	8	-0.7381877	Middle	1377	1377	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	24	3	1	threerisk	Medium	3	1.65	3	<n/a>	2	14	14	0.626	365.4	367.7	373.367	375.017	11	bl	bl	4.766667	0	6	-0.7160421	Middle	1368	1368	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	25	2	1	threerisk	High	3	0.667	3.6	<n/a>	1	6	6	0.626	382.5	383.483	389.083	389.75	4	bl	bl	3.7	2	9	0.3054392	Right	1658	1658	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	26	1	1	threerisk	High	3	1.617	4.133	<n/a>	0	10	10	0.626	401.183	404.267	409.9	411.517	7	bl	bl	4.683333	2	6	1.296276	Right	1583	1583	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	27	3	0	threerisk	Low	3	0.917	3.933	0	1	5	11	0.626	423.767	425.817	431.467	432.383	8	bl	bl	4	0	6	0.2573878	Left	1556	0301	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	28	3	0	threerisk	Low	3	1.233	5.25	1	2	11	5	0.626	439.267	440.283	445.95	447.183	9	bl	bl	4.333333	0	7	-0.7503339	Left	0651	0021	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	29	1	1	threerisk	High	3	0.867	4.25	<n/a>	0	4	4	0.626	455.267	455.783	461.4	462.267	4	bl	bl	3.916667	2	8	0.2721761	Right	0669	0669	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	30	2	1	threerisk	High	3	1.367	4.5	<n/a>	0	7	7	0.626	474.333	479.383	485.033	486.4	9	bl	bl	4.45	2	6	1.264011	Right	2137	2137	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	31	3	0	threerisk	Medium	3	1.55	3.033	1	1	8	5	0.626	498.717	502.2	507.817	509.367	6	bl	bl	4.6	0	6	1.226091	Middle	1901	0891	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	32	3	1	threerisk	Low	3	1.883	4.35	<n/a>	1	7	7	0.626	515.383	516.083	521.75	523.633	10	bl	bl	5	0	5	0.1893078	Left	1208	1208	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	33	1	1	threerisk	High	3	0.75	4.75	<n/a>	0	4	4	0.626	531	532.183	537.8	538.55	3	bl	bl	3.8	2	6	1.183629	Right	2371	2371	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	34	3	1	threerisk	High	3	1.167	5.083	<n/a>	0	9	9	0.626	551.1	560.75	566.367	567.533	6	bl	bl	4.216667	2	6	2.14812	Right	1087	1087	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	35	1	1	threerisk	High	3	1.433	5.433	<n/a>	0	7	7	0.626	580.633	583.15	588.8	590.233	7	bl	bl	4.516667	2	6	3.083676	Right	1466	1466	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	36	1	1	threerisk	Low	3	0.917	4.733	<n/a>	0	9	9	0.626	603.817	606.167	611.833	612.75	9	bl	bl	4.016667	0	6	1.991166	Left	0636	0636	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	37	3	0	threerisk	Low	3	0.867	4.633	1	0	7	6	0.626	620.417	621.383	627	627.867	4	bl	bl	3.916667	0	7	0.9314309	Left	0450	0542	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	38	1	1	threerisk	High	3	0.683	5.45	<n/a>	0	4	4	0.626	635.317	636.6	642.2	642.883	4	bl	bl	3.716667	2	8	1.903488	Right	0041	0041	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	39	2	0	threerisk	Low	3	0.733	5.417	1	1	7	11	0.626	656.167	661.283	666.933	667.667	10	bl	bl	3.816667	0	6	0.8463833	Left	1561	1394	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	40	3	1	threerisk	High	3	0.683	5.617	<n/a>	1	5	5	0.626	676.033	677.283	682.967	683.65	10	bl	bl	3.8	2	7	1.820992	Right	0606	0606	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	41	2	1	threerisk	High	3	0.933	6.033	<n/a>	0	8	8	0.626	697.067	703	708.617	709.55	5	bl	bl	3.983333	2	6	2.766362	Right	1402	1402	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	42	3	1	threerisk	High	3	0.633	6.317	<n/a>	2	5	5	0.626	723.383	727.467	733.083	733.717	5	bl	bl	3.683333	2	6	3.683371	Right	0381	0381	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	43	2	0	threerisk	Medium	3	0.7	2.617	1	0	6	4	0.626	747.817	752.467	758.1	758.8	6	bl	bl	3.766667	0	6	3.57287	Middle	0143	0802	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	44	2	1	threerisk	Medium	3	0.667	3.733	<n/a>	0	9	9	0.626	764.433	765.35	770.983	771.65	7	bl	bl	3.733333	0	5	3.465684	Middle	1545	1545	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	45	3	1	threerisk	High	3	1.15	6.35	<n/a>	1	9	9	0.626	780.033	780.95	786.617	787.767	10	bl	bl	4.25	2	8	4.361713	Right	1657	1657	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	46	1	1	threerisk	High	3	1.933	6.617	<n/a>	0	7	7	0.626	801.933	805.017	810.7	812.633	10	bl	bl	5.05	2	6	5.230862	Right	1463	1463	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	47	1	1	threerisk	High	3	0.683	6.983	<n/a>	0	6	6	0.626	827.033	831.217	836.833	837.517	3	bl	bl	3.733333	2	6	6.073936	Right	0664	0664	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	48	3	0	threerisk	Low	3	1.55	4.433	1	0	8	6	0.626	852.583	855.117	860.767	862.317	9	bl	bl	4.633333	0	6	4.891718	Left	1033	1798	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	49	1	1	threerisk	High	3	0.633	7.033	<n/a>	0	4	4	0.626	869.65	870.217	875.867	876.5	7	bl	bl	3.733333	2	7	5.744967	Right	1674	1674	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	50	3	1	threerisk	High	3	0.8	7.6	<n/a>	0	4	4	0.626	891.35	894.733	900.367	901.167	6	bl	bl	3.866667	2	6	6.572618	Right	0372	0372	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	51	3	1	threerisk	Low	3	1.133	4.483	<n/a>	0	6	6	0.626	916.567	919.983	925.633	926.767	8	bl	bl	4.216667	0	6	5.375439	Left	1738	1738	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	52	1	1	threerisk	Medium	3	2.167	5.217	<n/a>	0	8	8	0.626	934.167	935.183	940.833	943	7	bl	bl	5.25	0	7	5.214176	Middle	0407	0407	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	53	1	1	threerisk	Low	3	1.917	4.883	<n/a>	0	13	13	0.626	952.35	953.017	958.683	960.6	10	bl	bl	5.016667	2	10	4.057751	Left	1090	1090	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	54	2	1	threerisk	Low	3	2.133	7.283	<n/a>	0	10	10	0.626	970.65	973.017	978.667	980.8	9	bl	bl	5.233333	0	6	2.936018	Left	0424	0424	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	55	1	1	threerisk	High	3	0.617	7.617	<n/a>	0	4	4	0.626	991.017	991.533	997.167	997.783	7	bl	bl	3.683333	2	7	3.847938	Right	1044	1044	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	56	2	1	threerisk	High	3	0.717	7.283	<n/a>	1	4	4	0.626	1013.283	1016.6	1022.25	1022.967	8	bl	bl	3.8	2	6	4.732499	Right	1478	1478	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	57	1	1	threerisk	High	3	0.633	7.533	<n/a>	0	4	4	0.626	1038.35	1041.1	1046.7	1047.333	2	bl	bl	3.666667	2	6	5.590524	Right	1497	1497	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	58	3	0	threerisk	Low	3	2.05	5.267	1	0	12	13	0.626	1062.667	1067.15	1072.8	1074.85	11	bl	bl	5.133333	0	6	4.422809	Left	0779	0804	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	59	3	0	threerisk	Low	3	2.7	7.033	1	2	7	11	0.626	1083.067	1083.633	1089.3	1092	11	bl	bl	5.8	0	7	3.290124	Left	0140	0500	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.10	60	3	0	threerisk	Low	3	1.3	5.717	1	2	7	12	0.626	1101.867	1104.433	1110.1	1111.4	10	bl	bl	4.4	0	8	2.191421	Left	1750	1432	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.626	<n/a>	<n/a>	0.565	0.495
lash	2010.06.18	1	1	1	threerisk	Medium	3	0.75	0.583	<n/a>	0	4	4	0.657	1.433	3.55	9.167	9.917	4	bl	bl	3.8	0	6	0	Middle	2186	2186	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	2	1	0	threerisk	Low	3	1.317	3.617	0	0	8	5	0.657	15.317	15.733	21.567	22.883	9	bl	bl	4.583333	0	9	-1	Left	0682	0387	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	3	1	1	threerisk	Low	3	2.583	1.617	<n/a>	0	11	11	0.657	29.183	31.283	36.933	39.517	8	bl	bl	5.666667	2	10	-1.97	Left	1022	1022	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	4	1	1	threerisk	High	3	2.117	0.5	<n/a>	0	12	12	0.657	46.067	48.7	54.4	56.517	10	bl	bl	5.25	2	6	-0.9109	Right	1876	1876	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	5	2	0	threerisk	Low	3	0.917	2.05	1	1	4	8	0.657	64.8	67.667	73.317	74.233	8	bl	bl	4	0	6	-1.883573	Left	0038	0073	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	6	3	0	threerisk	Low	3	2.3	2.183	0	2	4	10	0.657	79.217	79.9	85.583	87.883	11	bl	bl	5.416667	0	7	-2.827066	Left	1444	0204	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	7	3	0	threerisk	Low	3	2.917	2.817	0	2	11	7	0.657	92.9	93.767	99.4	102.317	8	bl	bl	5.983333	0	8	-3.742254	Left	2020	2423	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	8	3	0	threerisk	Low	3	2.15	2.95	1	1	4	13	0.657	107.883	108.65	114.3	116.45	10	bl	bl	5.233333	0	9	-4.629986	Left	0954	0128	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	9	1	1	threerisk	High	3	1.183	0.867	<n/a>	0	11	11	0.657	122.067	122.967	128.617	129.8	8	bl	bl	4.266667	2	10	-3.491087	Right	2251	2251	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	10	2	1	threerisk	High	3	0.65	1.4	<n/a>	0	4	4	0.657	138.533	142.6	148.25	148.9	8	bl	bl	3.75	2	6	-2.386354	Right	1292	1292	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	11	2	0	threerisk	Low	3	0.733	4.233	1	0	5	6	0.657	158.233	159.983	165.633	166.367	7	bl	bl	3.816667	0	6	-3.314763	Left	0762	0670	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	12	1	1	threerisk	High	3	0.967	1.933	<n/a>	0	7	7	0.657	174.367	174.95	180.567	181.533	4	bl	bl	4.016667	2	7	-2.215321	Right	1235	1235	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	13	3	1	threerisk	High	3	0.883	2.433	<n/a>	1	6	6	0.657	191.733	195.283	200.867	201.75	4	bl	bl	3.916667	2	6	-1.148861	Right	1769	1769	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	14	3	0	threerisk	Low	3	14.083	4.633	0	1	9	10	0.657	212	215.55	221.183	235.267	7	bl	bl	17.15	0	6	-2.114395	Left	2115	1846	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	15	1	1	threerisk	High	3	0.567	2.717	<n/a>	0	5	5	0.657	242.85	243.367	248.95	249.517	2	bl	bl	3.6	2	7	-1.050963	Right	0979	0979	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	16	1	1	threerisk	Low	3	2.1	3.717	<n/a>	0	11	11	0.657	260.033	264.767	270.45	272.55	9	bl	bl	5.216667	0	6	-2.019434	Left	0282	0282	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	17	2	0	threerisk	Low	3	2.05	4.35	1	0	5	4	0.657	279.217	279.783	285.433	287.483	8	bl	bl	5.133333	0	7	-2.958851	Left	1935	1511	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	18	3	0	threerisk	Low	3	1.183	4.5	1	1	4	7	0.657	294.683	295.65	301.25	302.433	4	bl	bl	4.233333	0	8	-3.870086	Left	2099	1155	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	19	1	1	threerisk	Low	3	0.95	8.317	<n/a>	0	7	7	0.657	309.683	310.367	316.05	317	10	bl	bl	4.066667	0	9	-4.753983	Left	1265	1265	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	20	2	0	threerisk	Low	3	11.383	5.867	0	0	6	10	0.657	327.983	329.233	334.867	346.25	7	bl	bl	14.45	2	10	-5.611364	Left	1556	0426	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	21	1	1	threerisk	Medium	3	0.967	4.233	<n/a>	0	10	10	0.657	356.967	362.35	368	368.967	7	bl	bl	4.05	0	6	-5.443023	Middle	1096	1096	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	22	3	1	threerisk	High	3	1.733	2.7	<n/a>	1	4	4	0.657	377.617	378.4	384.017	385.75	7	bl	bl	4.783333	2	9	-4.279732	Right	1637	1637	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	23	1	1	threerisk	High	3	0.883	3.417	<n/a>	0	6	6	0.657	396.483	399.65	405.283	406.167	4	bl	bl	3.95	2	6	-3.15134	Right	1903	1903	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	24	2	1	threerisk	High	3	0.933	3.583	<n/a>	0	8	8	0.657	418.05	419.617	425.233	426.167	5	bl	bl	3.983333	2	6	-2.0568	Right	0818	0818	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	25	2	1	threerisk	High	3	0.833	4.467	<n/a>	0	4	4	0.657	437.9	441.583	447.2	448.033	4	bl	bl	3.883333	2	6	-0.9950959	Right	2300	2300	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	26	2	1	threerisk	Low	3	0.633	5.5	<n/a>	0	5	5	0.657	460.3	463.567	469.167	469.8	3	bl	bl	3.666667	0	6	-1.965243	Left	2002	2002	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	27	3	1	threerisk	Low	3	1.517	5.3	<n/a>	2	9	9	0.657	478.217	479.433	485.067	486.583	6	bl	bl	4.583333	0	7	-2.906286	Left	2350	2350	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	28	1	1	threerisk	High	3	1.183	4.483	<n/a>	0	6	6	0.657	494.683	495.367	501.017	502.2	7	bl	bl	4.266667	2	8	-1.819097	Right	0673	0673	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	29	1	1	threerisk	High	3	0.85	4.85	<n/a>	0	8	8	0.657	514.5	517.933	523.55	524.4	5	bl	bl	3.9	2	6	-0.7645243	Right	1608	1608	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	30	1	1	threerisk	High	3	1.083	4.95	<n/a>	0	6	6	0.657	537.067	539.75	545.367	546.45	5	bl	bl	4.133333	2	6	0.2584115	Right	2067	2067	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	31	1	1	threerisk	High	3	0.667	5.317	<n/a>	0	5	5	0.657	559.2	561.4	567	567.667	2	bl	bl	3.7	2	6	1.250659	Right	0755	0755	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	32	3	1	threerisk	Low	3	2.217	5.3	<n/a>	2	12	12	0.657	581.183	583.867	589.533	591.75	10	bl	bl	5.316667	0	6	0.2131393	Left	1875	1875	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	33	1	1	threerisk	High	3	0.967	5.55	<n/a>	0	6	6	0.657	599.967	601.05	606.667	607.633	5	bl	bl	4.033333	2	7	1.206745	Right	1136	1136	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	34	1	1	threerisk	High	3	0.917	5.883	<n/a>	0	7	7	0.657	620.967	624.5	630.117	631.033	4	bl	bl	3.966667	2	6	2.170543	Right	1294	1294	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
lash	2010.06.18	35	1	1	threerisk	High	3	1.033	7.083	<n/a>	0	9	9	0.657	644.7	647.483	653.117	654.15	7	bl	bl	4.116667	2	6	3.105427	Right	2461	2461	2.5	1.6	2.25	Chamber 4	60	11	4	1	Retrospective	Notrandomrisk	0.657	<n/a>	<n/a>	0.621	0.665
