Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
ebbi	2010.06.28	12	2	0	threerisk	Low	3	0.95	4.633	1	1	7	5	0.446	175.117	175.967	186	186.95	8	bl	bl	8.666667	2	10	-6.383455	Left	1736	1839	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	13	3	1	threerisk	High	3	0.75	1.733	<n/a>	1	4	4	0.446	191.817	193.967	201.067	201.817	4	bl	bl	5.533333	2	6	-5.191951	Right	2373	2373	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	14	3	0	threerisk	High	3	2.9	2.033	1	0	11	10	0.446	209.633	212.117	219.617	222.517	12	bl	bl	8.083333	0	6	-4.036192	Right	713	33	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	15	2	1	threerisk	High	3	2.617	2.6	<n/a>	1	7	7	0.446	230.083	230.667	238.667	241.283	7	bl	bl	8.316667	0	1	-2.915107	Right	1040	1040	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	16	3	1	threerisk	High	3	0.85	3.083	<n/a>	1	5	5	0.446	248.833	249.15	257.617	258.467	6	bl	bl	7.016667	2	6	-1.827653	Right	2037	2037	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	17	3	0	threerisk	High	3	0.8	3.383	1	1	7	4	0.446	266.283	267.883	276.7	277.5	10	bl	bl	7.3	0	6	-0.7728239	Right	155	1469	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	18	2	0	threerisk	High	3	0.75	4.05	1	1	8	9	0.446	285.067	285.9	295.333	296.083	6	bl	bl	7.883333	0	1	0.2503608	Right	233	1223	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	19	2	1	threerisk	Low	3	0.8	4.3	<n/a>	0	6	6	0.446	299.483	301.733	311.4	312.2	4	bl	bl	8.15	0	0	-0.75715	Left	1160	1160	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	20	2	1	threerisk	Medium	3	0.983	0.817	<n/a>	0	5	5	0.446	315.617	316.283	322.467	323.45	3	bl	bl	4.85	0	1	-0.7344355	Middle	1679	1679	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	21	2	0	threerisk	High	3	1.417	4	1	0	7	10	0.446	329.033	329.883	339.283	340.7	7	bl	bl	8.516667	0	4	0.2875976	Right	1941	2351	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	22	1	1	threerisk	Medium	3	0.667	1.367	<n/a>	0	5	5	0.446	347.633	350.167	356.95	357.617	6	bl	bl	5.133333	0	0	0.2789696	Middle	43	43	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	23	2	1	threerisk	Medium	3	0.783	1.933	<n/a>	0	4	4	0.446	363.45	364.05	371.367	372.15	4	bl	bl	5.783333	0	3	0.2706006	Middle	936	936	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	24	1	1	threerisk	Medium	3	0.783	2.1	<n/a>	0	6	6	0.446	377.233	377.917	385.483	386.267	10	bl	bl	6.05	0	6	0.2624825	Middle	2372	2372	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	25	2	0	threerisk	Low	3	0.85	4.017	0	0	13	5	0.446	390.667	391.2	400.667	401.517	11	bl	bl	8.016667	0	9	-0.7453919	Left	1421	1796	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	26	3	0	threerisk	Low	3	0.867	4.35	0	0	8	4	0.446	404.45	405.1	414.85	415.717	6	bl	bl	8.3	2	10	-1.72303	Left	1101	1557	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	27	3	1	threerisk	High	3	0.95	3.833	<n/a>	1	4	4	0.446	420.583	422.2	431.467	432.417	9	bl	bl	7.9	2	6	-0.6713393	Right	549	549	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	28	3	1	threerisk	High	3	1.9	4.367	<n/a>	1	12	12	0.446	440.233	442.483	452.267	454.167	11	bl	bl	9.366667	2	6	0.3488009	Right	332	332	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	29	2	0	threerisk	High	3	2.967	4.667	0	1	7	6	0.446	461.983	463.25	473.3	476.267	5	bl	bl	10.7	0	6	1.338337	Right	2455	368	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	30	2	1	threerisk	Medium	3	0.967	3.767	<n/a>	1	6	6	0.446	483.833	484.433	493.55	494.517	3	bl	bl	7.766667	0	1	1.298187	Middle	437	437	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	31	1	1	threerisk	High	3	0.733	6.133	<n/a>	0	4	4	0.446	500.117	500.867	512.417	513.15	7	bl	bl	9.966667	0	4	2.259241	Right	292	292	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	32	1	1	threerisk	Low	3	0.9	4.167	<n/a>	0	5	5	0.446	519.583	520.2	529.717	530.617	3	bl	bl	8.1	0	9	1.191464	Left	1303	1303	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	33	3	0	threerisk	Low	3	0.833	4.667	0	1	10	9	0.446	533.3	533.967	544.05	544.883	8	bl	bl	8.6	2	10	0.15572	Left	1742	30	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	34	1	1	threerisk	High	3	0.95	5.033	<n/a>	0	6	6	0.446	549.75	551.367	561.817	562.767	10	bl	bl	9.083333	2	6	1.151048	Right	596	596	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	35	2	1	threerisk	High	3	3.017	5.383	<n/a>	1	7	7	0.446	570.567	572.7	583.483	586.5	10	bl	bl	11.5	2	6	2.116517	Right	763	763	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	36	2	1	threerisk	Low	3	3.517	4.867	<n/a>	1	7	7	0.446	594.283	596.517	606.75	610.267	4	bl	bl	11.43333	0	6	1.053021	Left	1255	1255	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	37	3	0	threerisk	Low	3	0.733	5.05	0	0	10	9	0.446	613.217	613.95	624.4	625.133	8	bl	bl	8.866667	0	7	0.0214308	Left	872	965	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	38	1	1	threerisk	Medium	3	1.567	2.4	<n/a>	0	7	7	0.446	628.217	628.717	636.517	638.083	5	bl	bl	7.05	2	8	0.0207879	Middle	1574	1574	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	39	1	1	threerisk	High	3	0.9	5.317	<n/a>	0	6	6	0.446	644.233	645.983	656.683	657.583	4	bl	bl	9.283333	2	6	1.020164	Right	1166	1166	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	40	1	1	threerisk	High	3	0.633	5.65	<n/a>	0	4	4	0.446	665.367	667.083	678.1	678.733	3	bl	bl	9.333333	2	6	1.989559	Right	1986	1986	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	41	1	1	threerisk	High	3	1.967	6.033	<n/a>	0	4	4	0.446	686.517	687.767	699.217	701.183	9	bl	bl	11.11667	2	6	2.929873	Right	1935	1935	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	42	2	1	threerisk	High	3	0.85	6.367	<n/a>	0	6	6	0.446	708.983	711.2	722.967	723.817	8	bl	bl	10.31667	2	6	3.841976	Right	1709	1709	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	43	2	1	threerisk	Low	3	1.367	5.3	<n/a>	1	10	10	0.446	731.617	734.217	744.917	746.283	8	bl	bl	9.75	0	6	2.726717	Left	1411	1411	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	44	3	1	threerisk	Medium	3	1.267	2.75	<n/a>	1	12	12	0.446	749.233	750.033	758.233	759.5	12	bl	bl	7.166667	0	7	2.644916	Middle	1060	1060	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	45	2	0	threerisk	Low	3	1.25	5.083	0	0	7	9	0.446	763.633	764.417	774.917	776.167	7	bl	bl	9.433333	2	10	1.565568	Left	230	395	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	46	2	1	threerisk	High	3	1.133	6.633	<n/a>	1	6	6	0.446	781.05	783.017	795.017	796.15	5	bl	bl	10.81667	2	6	2.518601	Right	776	776	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	47	1	1	threerisk	High	3	2.017	6.5	<n/a>	0	10	10	0.446	803.95	805.5	817.433	819.45	9	bl	bl	11.65	2	6	3.443043	Right	62	62	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	48	2	0	threerisk	High	3	1.45	7.233	1	0	7	5	0.446	827.25	829.283	841.9	843.35	6	bl	bl	11.75	0	6	4.339752	Right	283	384	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	49	2	0	threerisk	Low	3	1.45	4.883	1	1	9	5	0.446	850.917	851.7	861.983	863.433	7	bl	bl	9.433333	0	1	3.209559	Left	229	715	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	50	3	0	threerisk	Medium	3	0.967	2.733	0	0	5	8	0.446	866.783	867.383	875.5	876.467	7	bl	bl	6.783333	0	2	3.113272	Middle	974	601	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	51	3	0	threerisk	Low	3	0.717	5.4	0	2	5	4	0.446	879.817	882.867	893.717	894.433	4	bl	bl	9.25	0	1	2.019874	Left	2336	404	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	52	3	0	threerisk	Low	3	0.717	5.733	0	2	5	4	0.446	897.783	898.583	909.783	910.5	11	bl	bl	9.6	0	2	0.959278	Left	1692	1288	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	53	1	1	threerisk	Medium	3	0.833	3.117	<n/a>	0	8	8	0.446	913.733	914.817	923.35	924.183	9	bl	bl	7.05	0	3	0.9304997	Middle	6	6	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	54	3	0	threerisk	Medium	3	0.983	3.533	1	2	6	5	0.446	929.3	930.033	938.933	939.917	5	bl	bl	7.583333	0	6	0.9025847	Middle	1301	1544	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	55	2	1	threerisk	Medium	3	0.883	4.05	<n/a>	0	6	6	0.446	942.9	944.85	954.317	955.2	3	bl	bl	8.05	0	5	0.8755071	Middle	1287	1287	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	56	1	1	threerisk	Medium	3	0.883	4.3	<n/a>	0	6	6	0.446	959.833	960.517	970.183	971.067	4	bl	bl	8.25	2	8	0.8492419	Middle	1910	1910	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	57	3	1	threerisk	Medium	3	1.617	4.717	<n/a>	1	6	6	0.446	977.233	978.9	989	990.617	6	bl	bl	9.4	0	6	0.8237647	Middle	884	884	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	58	1	0	threerisk	Low	3	0.8	5.15	0	0	4	5	0.446	995	995.567	1006.117	1006.917	6	bl	bl	9.05	0	9	-0.2009483	Left	258	1980	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	59	1	0	threerisk	Low	3	0.7	5.583	0	0	9	5	0.446	1009.583	1010.15	1021.167	1021.867	7	bl	bl	9.4	2	10	-1.19492	Left	778	371	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.28	60	3	1	threerisk	High	3	0.733	5.333	<n/a>	1	5	5	0.446	1026.733	1028.933	1039.65	1040.383	6	bl	bl	9.133333	2	6	-0.1590722	Right	2002	2002	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.446	<n/a>	<n/a>	0.231	0.492
ebbi	2010.06.30	1	3	0	threerisk	Low	3	0.717	0.8	1	0	9	4	0.387	1.1	1.55	7.75	8.467	7	bl	bl	4.616667	0	6	-1	Left	618	2421	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	2	3	1	threerisk	High	3	1.083	0.75	<n/a>	0	9	9	0.387	11.567	12.65	18.767	19.85	6	bl	bl	4.883333	2	7	0.03	Right	2424	2424	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	3	3	1	threerisk	High	3	0.8	1.583	<n/a>	0	4	4	0.387	27.667	29.05	36.017	36.817	7	bl	bl	5.466667	2	6	1.0291	Right	1893	1893	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	4	1	1	threerisk	High	3	0.55	1.633	<n/a>	0	4	4	0.387	44.583	51.75	58.75	59.3	5	bl	bl	5.233333	2	6	1.998227	Right	999	999	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	5	2	1	threerisk	High	3	0.95	2.033	<n/a>	0	8	8	0.387	67.1	69.35	76.833	77.783	10	bl	bl	6.116667	2	6	2.93828	Right	1313	1313	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	6	2	1	threerisk	High	3	0.85	2.417	<n/a>	0	6	6	0.387	85.583	87.917	95.733	96.583	8	bl	bl	6.366667	2	6	3.850132	Right	452	452	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	7	1	1	threerisk	High	3	0.867	2.983	<n/a>	0	6	6	0.387	104.35	106.783	115.333	116.2	7	bl	bl	7.1	2	6	4.734628	Right	1192	1192	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	8	2	1	threerisk	High	3	1.267	3.4	<n/a>	1	6	6	0.387	123.983	125.983	134.767	136.033	5	bl	bl	7.75	2	6	5.592589	Right	1008	1008	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	9	1	1	threerisk	High	3	0.8	3.783	<n/a>	0	6	6	0.387	143.833	145.983	155.15	155.95	4	bl	bl	7.65	2	6	6.424811	Right	1802	1802	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	10	1	1	threerisk	High	3	0.9	4.183	<n/a>	0	9	9	0.387	163.75	166.367	175.967	176.867	8	bl	bl	8.2	2	6	7.232067	Right	2094	2094	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	11	3	0	threerisk	Low	3	1.133	1.7	0	2	11	9	0.387	184.8	187.067	194.183	195.317	8	bl	bl	5.95	0	6	6.015105	Left	573	1142	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	12	2	0	threerisk	Low	3	0.867	1.517	0	1	5	8	0.387	198.25	199.233	206.183	207.05	10	bl	bl	5.5	0	7	4.834652	Left	567	376	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	13	1	0	threerisk	Medium	3	0.833	0.767	0	0	9	5	0.387	209.867	210.483	216.65	217.483	8	bl	bl	4.683333	0	8	4.689612	Middle	2200	1938	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	14	2	0	threerisk	Medium	3	0.983	1.3	1	1	10	9	0.387	220.333	225.483	232.2	233.183	8	bl	bl	5.4	0	7	4.548924	Middle	2347	845	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	15	3	0	threerisk	Low	3	0.633	1.967	1	2	8	5	0.387	236.117	239.55	247.017	247.65	7	bl	bl	5.8	0	6	3.412456	Left	2128	2077	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	16	2	1	threerisk	High	3	1.133	4.15	<n/a>	1	12	12	0.387	250.583	251.15	260.733	261.867	11	bl	bl	8.4	2	7	4.310083	Right	9	9	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	17	2	1	threerisk	High	3	1.267	4.367	<n/a>	1	9	9	0.387	269.667	271.1	280.883	282.15	6	bl	bl	8.733333	2	6	5.18078	Right	386	386	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	18	2	1	threerisk	High	3	0.767	4.817	<n/a>	0	4	4	0.387	289.95	291.733	301.933	302.7	4	bl	bl	8.65	2	6	6.025357	Right	562	562	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	19	2	0	threerisk	High	3	3.133	5.233	0	0	8	5	0.387	310.5	312.35	323.033	326.167	11	bl	bl	11.5	0	6	6.844596	Right	1646	2204	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	20	2	1	threerisk	Low	3	2.133	2.233	<n/a>	0	13	13	0.387	333.717	334.567	342.217	344.35	11	bl	bl	7.483333	0	1	5.639258	Left	829	829	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	21	2	0	threerisk	Low	3	2.117	2.85	1	0	6	4	0.387	347.683	348.15	356.35	358.467	4	bl	bl	8	0	2	4.47008	Left	1996	1533	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	22	3	1	threerisk	Medium	3	1.217	2.467	<n/a>	0	9	9	0.387	361.717	362.333	370.233	371.45	10	bl	bl	6.8	0	3	4.335978	Middle	363	363	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	23	1	1	threerisk	High	3	0.55	5.2	<n/a>	0	5	5	0.387	376.55	377.25	387.783	388.333	2	bl	bl	8.783333	2	6	5.205899	Right	1308	1308	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	24	1	1	threerisk	High	3	2.867	5.483	<n/a>	0	12	12	0.387	396.1	398.817	409.75	412.617	10	bl	bl	11.48333	2	6	6.049722	Right	645	645	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	25	2	1	threerisk	Medium	3	0.75	1.95	<n/a>	0	4	4	0.387	420.417	421.917	429.233	429.983	4	bl	bl	5.766667	0	6	5.86823	Middle	1237	1237	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	26	1	0	threerisk	Low	3	0.833	3.167	0	0	4	5	0.387	434.367	435.433	443.95	444.783	3	bl	bl	7.05	0	9	4.692183	Left	1858	293	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	27	2	0	threerisk	Low	3	0.717	3.183	0	1	10	4	0.387	447.817	448.583	457.217	457.933	10	bl	bl	7.05	2	10	3.551418	Left	2383	1500	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	28	1	1	threerisk	High	3	2.15	5.4	<n/a>	0	8	8	0.387	462.8	464.483	475.317	477.467	10	bl	bl	10.66667	2	6	4.444875	Right	2199	2199	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	29	2	1	threerisk	High	3	0.683	6.033	<n/a>	0	4	4	0.387	485.267	486.95	498.333	499.017	3	bl	bl	9.766667	2	6	5.311529	Right	2428	2428	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	30	3	1	threerisk	High	3	1.033	6.3	<n/a>	1	6	6	0.387	506.817	509.35	521.017	522.05	4	bl	bl	10.38333	2	6	6.152183	Right	318	318	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	31	2	1	threerisk	High	3	2.117	6.567	<n/a>	1	6	6	0.387	529.85	531.817	543.767	545.883	5	bl	bl	11.76667	2	6	6.967617	Right	1664	1664	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	32	3	1	threerisk	High	3	1.033	6.767	<n/a>	0	4	4	0.387	553.683	555.9	568.033	569.067	4	bl	bl	10.85	2	6	7.758589	Right	864	864	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	33	3	0	threerisk	High	3	1.8	7.05	1	1	15	4	0.387	576.883	579.317	591.817	593.617	12	bl	bl	12	0	6	8.525831	Right	199	220	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	34	1	1	threerisk	Low	3	0.883	3.2	<n/a>	0	8	8	0.387	601.183	601.783	610.4	611.283	9	bl	bl	7.183333	0	1	7.270056	Left	2070	2070	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
ebbi	2010.06.30	35	1	0	threerisk	High	3	1.767	7.3	0	0	7	6	0.387	614.617	615.6	628.283	630.05	4	bl	bl	12.13333	0	2	8.051955	Right	1351	1722	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.387	<n/a>	<n/a>	0.321	0.286
