Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
ebbi	2010.07.16	31	1	1	threerisk	Medium	3	1.25	3.733	<n/a>	0	4	4	0.067	456.65	458	467.083	468.333	2	bl	bl	8.033333	2	8	-3.617012	Middle	1292	1292	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	32	3	0	threerisk	High	3	0.733	4.033	1	2	7	12	0.067	474.433	487.567	497.033	497.767	10	bl	bl	7.883333	0	6	-2.508502	Right	70	2020	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	33	1	0	threerisk	Low	3	0.867	5.183	0	0	6	8	0.067	505.333	508.5	519.117	519.983	9	bl	bl	9.183333	0	1	-3.433247	Left	2355	653	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	34	2	0	threerisk	Low	3	0.667	5.733	0	1	6	4	0.067	523.317	529.667	540.783	541.45	5	bl	bl	9.466667	0	2	-4.33025	Left	269	1222	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	35	2	1	threerisk	Low	3	0.517	6	<n/a>	1	4	4	0.067	544.683	545.367	556.733	557.25	4	bl	bl	9.566667	0	3	-5.200342	Left	1448	1448	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	36	2	0	threerisk	Low	3	0.567	11.783	0	0	5	8	0.067	560.417	565.133	582.3	582.867	6	bl	bl	15.41667	0	4	-6.044332	Left	2503	2212	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	37	1	0	threerisk	Medium	3	1.083	2.933	0	0	12	5	0.067	585.933	586.683	595.033	596.117	10	bl	bl	7.116667	0	5	-5.863002	Middle	1882	2349	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	38	3	0	threerisk	Medium	3	2.15	5.8	0	1	9	7	0.067	599.233	600	611.217	613.367	7	bl	bl	11.05	0	4	-5.687112	Middle	552	568	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	39	3	0	threerisk	High	3	5.383	3.667	0	1	7	11	0.067	616.55	626.5	635.6	640.983	10	bl	bl	12.18333	0	3	-4.516499	Right	648	2491	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	40	3	0	threerisk	High	3	0.633	4.067	1	2	11	5	0.067	646.833	647.567	657.05	657.683	8	bl	bl	7.8	0	0	-3.381004	Right	97	1355	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	41	3	0	threerisk	Medium	3	1.4	4.617	0	2	6	10	0.067	659.867	660.55	670.583	671.983	9	bl	bl	9.133333	0	0	-3.279573	Middle	1348	1526	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	42	3	0	threerisk	Medium	3	1.283	4.683	1	0	11	14	0.067	674.05	675.15	685.283	686.567	11	bl	bl	9.1	0	0	-3.181186	Middle	1869	2352	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	43	2	0	threerisk	Medium	3	1.083	4.433	0	0	5	10	0.067	688.633	689.317	699.383	700.467	9	bl	bl	8.833333	0	0	-3.085751	Middle	1554	1395	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	44	1	1	threerisk	High	3	0.7	4.067	<n/a>	0	6	6	0.067	702.533	703.367	713.533	714.233	9	bl	bl	7.9	0	0	-1.993178	Right	310	310	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	45	3	0	threerisk	High	3	2.317	4.883	0	1	9	7	0.067	722.183	723.483	733.75	736.067	7	bl	bl	10.28333	0	5	-0.9333828	Right	1218	1306	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	46	3	1	threerisk	Medium	3	0.917	5.233	<n/a>	2	5	5	0.067	744.033	745.283	755.933	756.85	8	bl	bl	9.25	0	0	-0.9053813	Middle	2190	2190	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	47	1	0	threerisk	Low	3	0.667	5.35	0	0	4	5	0.067	762.683	763.817	774.55	775.217	5	bl	bl	9.1	0	3	-1.87822	Left	1739	1421	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	48	3	0	threerisk	High	3	2.133	4.583	1	2	12	7	0.067	778.433	779.367	789.383	791.517	10	bl	bl	9.833333	0	4	-0.8218733	Right	2032	598	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	49	2	0	threerisk	Low	3	0.683	5.283	0	0	4	9	0.067	798.45	799.333	810	810.683	6	bl	bl	9.033333	0	0	-1.797217	Left	2087	2154	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	50	2	1	threerisk	Medium	3	0.667	4.817	<n/a>	1	9	9	0.067	814.083	815.1	825.317	825.983	6	bl	bl	8.583333	0	1	-1.743301	Middle	1147	1147	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	51	2	0	threerisk	High	3	0.8	5.117	1	0	11	5	0.067	831.6	832.433	843.017	843.817	10	bl	bl	9.066667	0	4	-0.6910016	Right	841	2119	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	52	1	0	threerisk	High	3	0.533	5.517	0	0	6	5	0.067	850.75	851.617	862.517	863.05	5	bl	bl	9.133333	0	0	0.3297285	Right	2280	23	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	53	2	0	threerisk	High	3	0.533	5.217	0	1	4	5	0.067	865.1	865.95	876.533	877.067	4	bl	bl	8.816667	0	0	1.319837	Right	1943	1505	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	54	1	0	threerisk	Low	3	0.55	5.433	0	0	5	8	0.067	879.117	880.75	891.617	892.167	8	bl	bl	9.1	0	0	0.2802415	Left	1978	1828	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	55	1	0	threerisk	High	3	0.583	5.533	0	0	11	5	0.067	895.55	896.35	907.317	907.9	10	bl	bl	9.233333	0	1	1.271834	Right	407	254	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	56	1	1	threerisk	Medium	3	1.533	5.417	<n/a>	0	8	8	0.067	911.3	912.217	923.083	924.617	10	bl	bl	10.08333	0	0	1.233679	Middle	2037	2037	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	57	2	0	threerisk	Medium	3	1.117	5.05	0	0	7	10	0.067	930.45	932.317	942.8	943.917	8	bl	bl	9.283333	0	3	1.196669	Middle	1460	2403	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	58	2	0	threerisk	High	3	0.55	5.533	1	0	4	5	0.067	947.167	948.05	958.933	959.483	3	bl	bl	9.116667	0	2	2.160769	Right	656	1510	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	59	1	1	threerisk	Medium	3	0.567	5.133	<n/a>	0	5	5	0.067	964.15	970.667	981.15	981.717	3	bl	bl	8.75	0	0	2.095946	Middle	2317	2317	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.16	60	1	1	threerisk	High	3	0.7	5.783	<n/a>	0	12	12	0.067	987.55	988.8	1000.017	1000.717	9	bl	bl	9.616667	0	3	3.033067	Right	2227	2227	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.067	<n/a>	<n/a>	-0.023	0.121
ebbi	2010.07.08	1	2	0	threerisk	Low	3	0.617	1.417	1	0	4	5	0.335	1.45	4.567	11.417	12.033	10	bl	bl	5.15	0	6	-1	Left	2180	220	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	2	1	0	threerisk	Low	3	0.583	1.367	0	0	7	5	0.335	15.05	15.85	22.633	23.217	9	bl	bl	5.066667	0	7	-1.97	Left	862	1847	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	3	1	1	threerisk	Low	3	0.583	1.633	<n/a>	0	5	5	0.335	26.05	33.317	40.4	40.983	10	bl	bl	5.35	0	8	-2.9109	Left	1912	1912	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	4	3	0	threerisk	Medium	3	0.733	0.867	0	0	11	6	0.335	43.75	44.85	51.133	51.867	11	bl	bl	4.716667	0	9	-2.823573	Middle	572	2339	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	5	2	0	threerisk	Low	3	0.6	2.083	1	1	7	5	0.335	54.667	56.067	63.55	64.15	6	bl	bl	5.766667	0	8	-3.738866	Left	2204	1040	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	6	1	1	threerisk	High	3	0.65	1.633	<n/a>	0	4	4	0.335	66.9	67.75	74.733	75.383	2	bl	bl	5.333333	2	9	-2.6267	Right	98	98	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	7	2	1	threerisk	Low	3	0.583	2.433	<n/a>	0	5	5	0.335	83.233	87.233	95.083	95.667	7	bl	bl	6.133333	0	6	-3.547899	Left	306	306	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	8	1	1	threerisk	High	3	0.617	1.2	<n/a>	0	5	5	0.335	98.583	99.483	106.133	106.75	10	bl	bl	4.95	2	7	-2.441462	Right	1780	1780	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	9	2	1	threerisk	High	3	0.717	1.567	<n/a>	0	4	4	0.335	114.533	116.15	123.133	123.85	9	bl	bl	5.383333	2	6	-1.368218	Right	224	224	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	10	1	1	threerisk	High	3	1.1	2.017	<n/a>	0	6	6	0.335	131.633	134.7	142.083	143.183	4	bl	bl	6.166667	2	6	-0.3271715	Right	2491	2491	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	11	1	1	threerisk	High	3	0.583	2.483	<n/a>	0	4	4	0.335	150.983	152.833	160.7	161.283	5	bl	bl	6.133333	2	6	0.6826437	Right	1939	1939	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	12	2	1	threerisk	Low	3	0.833	2.717	<n/a>	1	4	4	0.335	169.067	171.533	179.617	180.45	3	bl	bl	6.616667	0	6	-0.3378356	Left	2252	2252	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	13	3	1	threerisk	Medium	3	1.067	2.133	<n/a>	1	9	9	0.335	183.4	184.2	191.75	192.817	7	bl	bl	6.3	0	7	-0.3277006	Middle	2006	2006	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	14	1	1	threerisk	Low	3	0.567	3.483	<n/a>	0	6	6	0.335	196.933	198.317	207.2	207.767	8	bl	bl	7.15	2	10	-1.31787	Left	2378	2378	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	15	1	1	threerisk	Medium	3	1.367	1.533	<n/a>	0	10	10	0.335	212.617	214.65	221.65	223.017	9	bl	bl	6.05	0	6	-1.278333	Middle	1520	1520	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	16	3	0	threerisk	Low	3	0.667	3.333	0	0	6	4	0.335	227.433	228.083	236.85	237.517	10	bl	bl	7.116667	0	9	-2.239983	Left	2312	2370	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	17	2	0	threerisk	Low	3	0.6	3.933	0	0	7	4	0.335	240.183	241.667	250.967	251.567	4	bl	bl	7.6	2	10	-3.172784	Left	1141	327	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	18	2	1	threerisk	Low	3	0.683	4.967	<n/a>	0	5	5	0.335	256.433	258.367	268.683	269.367	3	bl	bl	8.683333	0	6	-4.0776	Left	286	286	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	19	2	1	threerisk	High	3	1.867	2.533	<n/a>	0	7	7	0.335	272.317	273.133	281.083	282.95	8	bl	bl	7.5	2	7	-2.955272	Right	1544	1544	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	20	2	0	threerisk	High	3	3.15	4.35	0	0	13	8	0.335	290.733	292.183	301.95	305.1	10	bl	bl	10.61667	0	6	-1.866614	Right	1486	1836	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	21	3	1	threerisk	Medium	3	1.717	2.133	<n/a>	2	12	12	0.335	312.683	313.5	321.067	322.783	11	bl	bl	6.966667	0	1	-1.810616	Middle	1972	1972	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	22	1	1	threerisk	High	3	0.6	3.3	<n/a>	0	5	5	0.335	328.367	329.183	337.833	338.433	3	bl	bl	6.95	0	4	-0.7562974	Right	444	444	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	23	2	1	threerisk	Low	3	0.533	4.217	<n/a>	0	4	4	0.335	344.767	345.367	354.983	355.517	7	bl	bl	7.85	0	9	-1.733608	Left	1816	1816	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	24	1	0	threerisk	Low	3	0.567	4.9	0	0	7	5	0.335	358.267	358.9	369.217	369.783	9	bl	bl	8.566667	2	10	-2.6816	Left	354	1171	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	25	3	1	threerisk	High	3	0.783	3.567	<n/a>	0	8	8	0.335	374.65	376.95	385.9	386.683	6	bl	bl	7.416667	2	6	-1.601152	Right	1713	1713	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	26	3	1	threerisk	High	3	1.517	3.867	<n/a>	1	9	9	0.335	394.5	397.667	406.9	408.417	6	bl	bl	8.45	2	6	-0.5531176	Right	2113	2113	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	27	2	1	threerisk	High	3	0.717	4.45	<n/a>	1	5	5	0.335	416.2	419.75	429.567	430.283	3	bl	bl	8.216667	2	6	0.4634759	Right	412	412	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	28	2	1	threerisk	Medium	3	1.117	2.35	<n/a>	0	5	5	0.335	438.083	440	447.75	448.867	6	bl	bl	6.55	0	6	0.4495716	Middle	1489	1489	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	29	1	0	threerisk	Low	3	0.95	5.217	0	0	5	6	0.335	453.25	454.7	465.317	466.267	6	bl	bl	9.266667	0	9	-0.5639155	Left	834	679	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	30	3	0	threerisk	Low	3	0.567	4.817	0	0	6	4	0.335	468.95	470.1	480.333	480.9	9	bl	bl	8.483333	2	10	-1.546998	Left	1608	658	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	31	2	1	threerisk	High	3	1.2	4.45	<n/a>	1	7	7	0.335	485.767	488.2	498.033	499.233	6	bl	bl	8.733333	2	6	-0.5005881	Right	165	165	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	32	1	1	threerisk	Medium	3	0.65	2.967	<n/a>	0	4	4	0.335	507.017	510.083	518.433	519.083	3	bl	bl	6.683333	0	6	-0.4855705	Middle	1430	1430	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	33	3	1	threerisk	Low	3	2.083	9.517	<n/a>	0	7	7	0.335	523.5	525.25	540.317	542.4	5	bl	bl	14.83333	0	9	-1.471003	Left	1986	1986	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	34	2	0	threerisk	Low	3	0.6	5.35	0	0	8	4	0.335	545.133	545.767	556.483	557.083	5	bl	bl	9	2	10	-2.426873	Left	1577	1850	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	35	3	1	threerisk	High	3	0.817	4.333	<n/a>	0	6	6	0.335	561.95	564.5	574.25	575.067	7	bl	bl	8.25	2	6	-1.354067	Right	132	132	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	36	2	1	threerisk	High	3	0.933	4.783	<n/a>	0	8	8	0.335	582.867	584.3	594.467	595.4	7	bl	bl	8.783333	2	6	-0.313445	Right	1076	1076	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	37	1	1	threerisk	Medium	3	1.833	2.533	<n/a>	0	9	9	0.335	603.2	604.9	613.05	614.883	7	bl	bl	7.683333	0	6	-0.3040417	Middle	1947	1947	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	38	1	1	threerisk	Medium	3	0.65	3.55	<n/a>	0	6	6	0.335	619.267	620.55	629.533	630.183	10	bl	bl	7.316667	2	9	-0.2949204	Middle	1405	1405	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	39	1	1	threerisk	Medium	3	3.167	3.45	<n/a>	0	6	6	0.335	636.6	639	648.017	651.183	6	bl	bl	9.866667	0	6	-0.2860728	Middle	1638	1638	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	40	1	0	threerisk	Medium	3	1	3.733	0	0	7	5	0.335	655.583	656.383	665.5	666.5	4	bl	bl	7.816667	0	9	-0.2774906	Middle	2064	2358	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	41	1	1	threerisk	Medium	3	0.933	4.433	<n/a>	0	5	5	0.335	669.25	669.817	679.617	680.55	4	bl	bl	8.416667	2	8	-0.2691659	Middle	579	579	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	42	3	1	threerisk	High	3	0.75	4.967	<n/a>	2	5	5	0.335	686.733	688.167	698.533	699.283	9	bl	bl	8.8	2	6	0.7389091	Right	826	826	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	43	2	0	threerisk	High	3	3.067	5.017	0	1	11	6	0.335	707.067	708.733	719.2	722.267	11	bl	bl	11.23333	0	6	1.716742	Right	486	503	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	44	2	1	threerisk	Low	3	0.617	4.883	<n/a>	0	4	4	0.335	729.85	733.067	743.35	743.967	7	bl	bl	8.583333	0	1	0.6652395	Left	1640	1640	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	45	3	0	threerisk	Medium	3	0.667	4.517	1	0	8	5	0.335	747.283	748.217	758.133	758.8	7	bl	bl	8.283333	0	2	0.6452823	Middle	2201	988	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	46	3	0	threerisk	Low	3	0.55	5.8	0	1	10	5	0.335	762.15	763.183	774.433	774.983	11	bl	bl	9.483333	0	1	-0.3740761	Left	1198	1761	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	47	1	0	threerisk	Low	3	0.567	5.067	0	0	4	5	0.335	778.283	779.033	789.45	790.017	2	bl	bl	8.666667	0	2	-1.362854	Left	439	36	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	48	2	1	threerisk	High	3	0.633	4.8	<n/a>	0	5	5	0.335	793.267	794.05	804.267	804.9	9	bl	bl	8.55	0	3	-0.3219682	Right	365	365	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	49	3	0	threerisk	Medium	3	1.017	4.5	0	2	10	9	0.335	811.65	813.15	823.083	824.1	11	bl	bl	8.633333	0	8	-0.3123092	Middle	15	45	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	50	1	0	threerisk	High	3	0.533	5.15	0	0	4	5	0.335	827.367	828.033	838.567	839.1	4	bl	bl	8.75	0	7	0.6970601	Right	2398	1334	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	51	2	0	threerisk	Medium	3	0.667	4.633	1	0	7	6	0.335	846.267	847.017	857.017	857.683	4	bl	bl	8.366667	0	2	0.6761483	Middle	2163	2293	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	52	2	0	threerisk	Low	3	0.8	5.267	0	1	11	4	0.335	861.017	863.583	874.25	875.05	8	bl	bl	9.15	0	1	-0.3441362	Left	1253	440	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	53	3	1	threerisk	Low	3	0.517	5.267	<n/a>	0	5	5	0.335	878.4	879.183	889.933	890.45	12	bl	bl	8.95	0	2	-1.333812	Left	846	846	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
ebbi	2010.07.08	54	3	0	threerisk	Medium	3	0.633	5.033	1	0	5	7	0.335	893.667	894.483	904.917	905.55	8	bl	bl	8.766667	0	3	-1.293798	Middle	1588	291	2.25	1.25	2.25	Chamber 2	60	11	4	1	Prospective	Notrandomrisk	0.335	<n/a>	<n/a>	0.262	0.247
