"","chimp","Dom","Ext","Con","Agr","Neu","Opn","Dom_CZ","Ext_CZ","Con_CZ","Agr_CZ","Neu_CZ","Opn_CZ"
"349","Rowena",4.41666666666667,3.44444444444444,3.66666666666667,2.8,3.66666666666667,3.5,0.283874134960314,-1.01248558898393,-1.01361645020063,-1.44934569857426,-0.402648455854274,-0.52793213842693
"350","Sabrina",3.45833333333333,3,4.72222222222222,3.3,4.5,3.5,-0.87955168109152,-1.56230608271787,0.229756633473943,-0.788016586822562,0.548275697647,-0.52793213842693
"351","Sam",3.58333333333333,4.77777777777778,4.33333333333333,4.4,3,1.5,-0.727800487693455,0.636975892217887,-0.228328186827217,0.666907459031177,-1.16338777865529,-2.51099439899295
"352","Samantha",2.75,5.44444444444444,4.77777777777778,4,2.66666666666667,4.5,-1.73947511034722,1.4617066328188,0.295197322088394,0.137844169629817,-1.5437574400558,0.463598991856082
"353","Scott",5.04166666666667,5.38888888888889,4.94444444444444,4.8,3.66666666666667,6.25,1.04263010195064,1.39297907110205,0.491519387931748,1.19597074843254,-0.402648455854274,2.19877846985135
"354","Sean",4.08333333333333,5.33333333333333,4.44444444444444,3,4.33333333333333,4,-0.120795714101194,1.32425150938531,-0.0974468095983137,-1.18481405387358,0.358090866946745,-0.0321665732854236
"355","Sellers",5.08333333333333,4.27777777777778,4.61111111111111,4,3.83333333333333,4.25,1.09321383308333,0.0184278367672055,0.0988752562450396,0.137844169629817,-0.212463625154019,0.215716209285329
"356","Sheena",5.66666666666667,4.77777777777778,3.55555555555556,3.8,4.66666666666667,5.5,1.80138606894097,0.636975892217887,-1.14449782742954,-0.126687475070863,0.738460528347255,1.45513012213909
"357","Sheila",5.83333333333333,3.66666666666667,5.11111111111111,3.8,5.66666666666667,4,2.00372099347172,-0.737575342116961,0.687841453775101,-0.126687475070863,1.87956951254878,-0.0321665732854236
"358","Shirley",5.16666666666667,3.61111111111111,3.38888888888889,3.7,6,3.25,1.1943812953487,-0.806302903833703,-1.34081989327289,-0.258953297421202,2.25993917394929,-0.775814920997682
"359","Socrates",6.58333333333333,5.11111111111111,4.11111111111111,5,4.66666666666667,6.5,2.91422815386011,1.04934126251834,-0.490090941285022,1.46050239313322,0.738460528347255,2.44666125242211
"360","Sonia",4.79166666666667,4.33333333333333,6.66666666666667,5.6,2.16666666666667,4.25,0.739127715154509,0.0871553984839477,2.52018073497974,2.25409732723525,-2.11431193215657,0.215716209285329
"361","Sparkle",4.33333333333333,3.11111111111111,3.11111111111111,4,6,5.5,0.182706672694936,-1.42485095928438,-1.66802333634515,0.137844169629817,2.25993917394929,1.45513012213909
"362","Storer",4.25,5.11111111111111,6.33333333333333,5,3.66666666666667,4.5,0.0815392104295597,1.04934126251834,2.12753660329303,1.46050239313322,-0.402648455854274,0.463598991856082
"363","Suwanee",3.16666666666667,4.33333333333333,5.11111111111111,4.4,3.5,3.5,-1.23363779902034,0.0871553984839477,0.687841453775101,0.666907459031177,-0.592833286554528,-0.52793213842693
"364","Suzanna",4.91666666666667,4.16666666666667,3.05555555555556,2.7,5.83333333333333,4.25,0.890878908552575,-0.119027286666279,-1.7334640249596,-1.5816115209246,2.06975434324904,0.215716209285329
"365","Sylvia",4.45833333333333,5.05555555555556,4.16666666666667,4.1,5.33333333333333,5.5,0.334457866093001,0.980613700801598,-0.42465025267057,0.270109991980156,1.49919985114827,1.45513012213909
"366","Tai",3.83333333333333,3.11111111111111,6,4,4.66666666666667,4,-0.424298100897324,-1.42485095928438,1.73489247160632,0.137844169629817,0.738460528347255,-0.0321665732854236
"367","Tank",5.16666666666667,4.22222222222222,3,3,5.33333333333333,4,1.1943812953487,-0.0502997249495366,-1.79890471357405,-1.18481405387358,1.49919985114827,-0.0321665732854236
"368","Tara",4.16666666666667,6.22222222222222,6.33333333333333,4.6,2.66666666666667,5.5,-0.0196282518358167,2.42389249685319,2.12753660329303,0.931439103731855,-1.5437574400558,1.45513012213909
"369","Travis",5.33333333333333,4.55555555555556,4.88888888888889,1.8,4.66666666666667,3.5,1.39671621987946,0.362065645350917,0.426078699317297,-2.77200392207766,0.738460528347255,-0.52793213842693
"370","Vivienne",3.41666666666667,2.38888888888889,4.77777777777778,3,4,3.5,-0.930135412224209,-2.31830926160203,0.295197322088394,-1.18481405387358,-0.0222787944537642,-0.52793213842693
"371","Waga",3.33333333333333,3.11111111111111,5.66666666666667,3,3.66666666666667,3.5,-1.03130287448959,-1.42485095928438,1.34224833991962,-1.18481405387358,-0.402648455854274,-0.52793213842693
"372","Walnut",4.75,4.77777777777778,5.44444444444444,4.4,3,4,0.688543984021821,0.636975892217887,1.08048558546181,0.666907459031177,-1.16338777865529,-0.0321665732854236
"373","Wenka",2.58333333333333,2.88888888888889,4.44444444444444,3.4,5.33333333333333,3.5,-1.94181003487798,-1.69976120615135,-0.0974468095983137,-0.655750764472222,1.49919985114827,-0.52793213842693
"374","Wilma",4.5,4.5,5.27777777777778,4.2,2.83333333333333,3.5,0.38504159722569,0.293338083634175,0.884163519618456,0.402375814330497,-1.35357260935555,-0.52793213842693
"375","Wilson",3.5,5.72222222222222,4.16666666666667,5,5.16666666666667,4.25,-0.828967949958832,1.80534444140251,-0.42465025267057,1.46050239313322,1.30901502044802,0.215716209285329
"376","Winston",5.16666666666667,3.94444444444444,3.5,3.1,5.33333333333333,4.25,1.1943812953487,-0.393937533533248,-1.20993851604399,-1.05254823152324,1.49919985114827,0.215716209285329
"377","Woodruff",3.5,3.33333333333333,5.38888888888889,4.1,3.16666666666667,3.75,-0.828967949958832,-1.14994071241741,1.01504489684736,0.270109991980156,-0.973202947955038,-0.280049355856177
"379","Ai",5.80000000006667,3.2666666666,4.42857142871429,2.55555555566667,4.2,4.5,1.9632540086465,-1.23241378655998,-0.116144149034166,-1.77266215306146,0.205943002386542,0.463598991856082
"380","Akiko",4.1333333334,4.8666666666,5.90476190471429,4.16666666666667,2.9333333334,3.1666666665,-0.0600952366610344,0.746939990882201,1.62270843392546,0.358287206880384,-1.23946171085932,-0.858442515353188
"381","Akiko2",4.6666666668,4.4333333333,5.59523809521429,5.66666666666667,2.5333333334,2.66666666675,0.587376521918312,0.210865009532848,1.25811031167299,2.34227454213548,-1.69590530453993,-1.35420808024681
"382","Akina",4.7777777778,3.8999999999,3.78571428564286,2.83333333333333,3.4666666666,3.91666666675,0.722266471470591,-0.448919583030352,-0.873386403253804,-1.40525709112415,-0.630870252770654,-0.114794167393047
"383","Akira",4.68888888893333,4.0666666666,4.40476190478571,2.72222222233333,4.6666666666,2.8333333335,0.614354511747834,-0.242736897838889,-0.14419015858059,-1.5522191158109,0.73846052827118,-1.18895289178368
"384","Akira2",5.06666666666667,4.8,4.42857142857143,4,4,5,1.07298034063025,0.664466916904584,-0.116144149202443,0.137844169629817,-0.0222787944537642,0.959364556997588
"385","Anna2",3.9,5.525,5.48214285714286,3.41666666666667,3.4,4.4375,-0.343364131085023,1.56136159730807,1.12489176702162,-0.633706460747165,-0.706944184974681,0.401628296213394
"386","Arare",3.888888889,4.0666666665,5.04761904757143,3.9444444445,2.8,3.8333333335,-0.35685312591885,-0.242736897962598,0.613052095302494,0.0643631572864429,-1.3916095754956,-0.197421761500671
"387","Aruku",4.48888888886667,4.4000000001,4.69047619057143,4.33333333316667,3.7333333334,4.33333333325,0.371552602229995,0.169628472667749,0.192361954377869,0.578730243910506,-0.326574523498098,0.298343803392952
"388","Ayumu",4.26666666666667,4.5333333334,4.64285714292857,3.27777777766667,3.9333333334,5,0.101772702882635,0.334574620746693,0.136269935537436,-0.817408991936266,-0.0983527266577919,0.959364556997588
"389","Bell",5.04444444446667,4.4333333334,4.02380952371429,3.77777777783333,3.4666666664,4.24999999975,1.0460023507198,0.210865009656558,-0.592926309219916,-0.156079879964124,-0.630870252998875,0.215716209037446
"390","Bero",4.41666666666667,3.75,5.23214285714286,3.75,3.95,3.4375,0.283874134960314,-0.634483999541847,0.830408668256585,-0.192820386246032,-0.0793342436638404,-0.589902834069618
"391","Berry",4.93333333333333,5.3,5.05357142857143,4.41666666666667,3.6,6,0.91111240100565,1.28301497235526,0.620063597710135,0.688951762756233,-0.478722388134376,1.9508956872806
"392","Bettie",4.11111111113333,4.4333333334,5.42857142857143,4.94444444433333,3.5333333334,3.4166666665,-0.087073226652423,0.210865009656558,1.06178824585768,1.3870213805694,-0.554796320338403,-0.610559732782436
"393","Black",5.77777777766667,5.3000000001,5.85714285721429,5.55555555533333,2.9333333334,3.91666666675,1.93627601849324,1.28301497247898,1.5666164152533,2.19531251700784,-1.23946171085932,-0.114794167393047
"394","Bon",4.68888888893333,4.0333333334,3.19047619042857,2.388888889,4.9333333334,2.5,0.614354511747834,-0.283973434703988,-1.57453663838059,-1.99310519031203,1.04275625754374,-1.51946326870994
"395","Bonbon",3.63333333333333,5.55,5.25,3.875,3.75,4.1875,-0.667100010334229,1.59228900008061,0.85144317531123,-0.0274881083081077,-0.307556040504146,0.153745513642641
"396","Charlie",4.02222222233333,4.0333333334,4.9285714285,3.8333333335,3.8,2.75,-0.194985186294247,-0.283973434703988,0.472822048243482,-0.0825988674003072,-0.25050059129407,-1.27158048613919
"397","Cherry",4.01666666666667,4.225,5.39285714285714,3.375,3.9,3.875,-0.201729683913495,-0.0468633468637,1.01971923174839,-0.688817220059807,-0.136389692873917,-0.1561079645708
"398","Chiko",3.31111111113333,4.7333333333,4.47619047621429,3.44444444466667,3.7999999998,5.00000000025,-1.05828086440004,0.581993842803257,-0.0600521303620101,-0.596965954244814,-0.250500591522292,0.959364557245471
"399","Chiko2",3.71666666666667,4.35,5.44642857142857,3.54166666666667,3.7,5.1875,-0.565932548068852,0.10777366699897,1.08282275291233,-0.46837418280924,-0.364611489714223,1.14527664392565
"400","Chloe",3.93333333333333,3.3666666667,5.35714285714286,3.22222222216667,4.8666666666,6.50000000025,-0.302897146178872,-1.10870417534613,0.9776502176391,-0.890890004279641,0.966682325111486,2.44666125266999
"401","Cleo",4.02222222226667,4.4666666667,4.59523809528571,2.94444444433333,3.6666666668,4.50000000025,-0.194985186375181,0.252101546645366,0.0801779166970034,-1.2582950664374,-0.402648455702126,0.463598992103965
"402","Conan_Jp",4.26666666666667,4.9,4.6904761905,4.277777778,3,5.08333333325,0.101772702882635,0.788176527994721,0.192361954293731,0.505249232008018,-1.16338777865529,1.04199215110521
"403","Cookie",4.35555555553333,4.2000000002,4.66666666664286,3.77777777783333,4.0666666668,4,0.209684662605392,-0.0777907493888142,0.164315944831445,-0.156079879964123,0.0537951379784853,-0.0321665732854241
"404","Daio",4.1555555556,3.5333333334,3.71428571435714,3.277777778,5.3333333334,3.33333333325,-0.0331172467505776,-0.902521490154669,-0.957524431304107,-0.817408991495379,1.49919985122435,-0.693187326890059
"405","Dekky",3.41666666666667,2.75,4.64285714285714,3,5.15,2.25,-0.930135412224209,-1.87158011044321,0.136269935453298,-1.18481405387358,1.28999653737799,-1.76734605128069
"406","Densuke",4.33333333333333,4.0000000001,5.04761904764286,3.222222222,4.1333333334,3,0.182706672694936,-0.325209971692797,0.613052095386632,-0.890890004500082,0.129869070182514,-1.02369770356844
"407","Fujiko",4.288888889,3.5333333334,5.21428571428571,2.94444444466667,3.1333333336,2.9166666665,0.128750692954959,-0.902521490154669,0.80937416120194,-1.25829506599651,-1.01123991379079,-1.10632529792394
"408","Genki",4.53333333333333,4.7333333334,4.83333333328571,4.1666666665,2.9333333334,4.3333333335,0.425508582131841,0.581993842926966,0.360638010646753,0.35828720665994,-1.23946171085932,0.298343803640836
"409","Go",4.42222222233333,4.1000000001,4.95238095235714,4.22222222216667,2.9333333334,3.33333333325,0.290618632579561,-0.20150036060266,0.500868057705767,0.431768219223758,-1.23946171085932,-0.693187326890059
"410","Gon",4.1777777778,3.1333333333,4.64285714271429,3.88888888883333,3.5333333334,2.5833333335,-0.00613925684012189,-1.39735993463892,0.136269935285021,-0.00911785527737488,-0.554796320338403,-1.43683567435443
"411","Goro",4.08888888893333,4.0999999999,4.16666666664286,3.72222222233333,3.5999999998,4,-0.114051216562879,-0.20150036085008,-0.424650252698617,-0.229560892307499,-0.478722388362597,-0.0321665732854236
"412","Haruna",4.8,4.6000000001,4.73809523821429,4.22222222216667,3.8666666666,3.75,0.749244461381047,0.417047694848022,0.248453973218301,0.431768219223758,-0.174426659090042,-0.280049355856177
"413","Hatuko",4.0444444444,3.0999999998,6.16666666671429,1.22222222216667,3.8,1.5,-0.168007196545659,-1.43859647187515,1.93121453750577,-3.53620645128644,-0.25050059129407,-2.51099439899295
"414","Hitomi",4.95555555553333,4.6666666665,4.59523809528571,4.27777777783333,4.1333333334,4.58333333325,0.938090390916106,0.49952076857822,0.0801779166970034,0.505249231787575,0.129869070182514,0.546226585963705
"415","Hope",5.1333333334,4.5666666667,4.54761904764286,3.77777777783333,3.1999999998,4.4166666665,1.15391431052349,0.375811157735502,0.0240858978565699,-0.156079879964123,-0.935165982043209,0.380971397500575
"416","Ichie",2.8666666666,5.0333333334,5.880952381,3.388888889,4.6,4.08333333325,-1.59784066325663,0.953122676197375,1.59466242463145,-0.670446966808631,0.662386596067153,0.0504610208221994
"417","Ichigo",4.95555555553333,4.2,5.69047619042857,4.5,2.6,2.5,0.938090390916106,-0.0777907496362334,1.37029434926972,0.799173281381516,-1.6198313723359,-1.51946326870994
"418","Inko",3.3555555556,4.0333333334,4.52380952385714,3.83333333333333,3.6666666668,4.16666666675,-1.0043248844982,-0.283973434703988,-0.00396011152157653,-0.082598867620749,-0.402648455702126,0.133088615177706
"419","Iyo",3.4888888888,4.0333333334,4.40476190478571,4,4.2666666666,3.91666666675,-0.84245694503546,-0.283973434703988,-0.14419015858059,0.137844169629817,0.282016934590569,-0.114794167393047
"420","Izo",5.1777777778,4.2000000001,4.02380952392857,3.61111111116667,3.7333333332,4.25,1.2078702903444,-0.0777907495125238,-0.592926308967501,-0.376522917214691,-0.32657452372632,0.215716209285329
"421","James",4.93333333333333,4.4,3.92857142864286,3.61111111116667,3.8,4.1666666665,0.91111240100565,0.169628472544039,-0.705110346648367,-0.37652291721469,-0.25050059129407,0.133088614929823
"422","Jimmy",4.2,4.1666666666,4.19047619035714,3.222222222,4.1333333332,5.16666666675,0.0208387330703338,-0.119027286748753,-0.396604243404607,-0.890890004500084,0.129869069954292,1.12461974546072
"423","Jorge",3.44444444433333,3.0666666668,4.23809523821429,3.72222222216667,3.7333333334,3.5,-0.896412924937306,-1.47983300849283,-0.34051222431176,-0.229560892527942,-0.326574523498098,-0.52793213842693
"424","Jumba",4.08,4.62,3.57142857142857,3.33333333333333,4.44,2.65,-0.124842412591809,0.441789616942339,-1.12580048782541,-0.743927979372448,0.479809158594908,-1.37073359916749
"425","Kako",4.2,4.475,5.96428571428571,4.08333333333333,2.9,4.3125,0.0208387330703338,0.262410680861641,1.69282345749703,0.2480656882551,-1.27749867707545,0.277686904928018
"426","Kanae",4.3777777778,3.8666666667,4.64285714292857,3.388888889,3.5333333334,3.41666666675,0.236662652596783,-0.490156119895451,0.136269935537435,-0.670446966808631,-0.554796320338403,-0.610559732534553
"427","Kanako",3.288888889,2.8000000001,4.21428571435714,3.0555555555,5.2000000002,2.66666666675,-1.08525885422956,-1.80972530477443,-0.368558233774045,-1.11133304153021,1.34705198681629,-1.35420808024681
"428","Kanao",3.64444444453333,4.0999999999,4.69047619042857,4,3.2666666666,3.91666666675,-0.653611015257599,-0.20150036085008,0.192361954209592,0.137844169629817,-0.859092049610959,-0.114794167393047
"429","Kazuma",3.88888888886667,5.2000000001,4.71428571428571,4.111111111,3.6000000002,4.91666666675,-0.356853126080718,1.15930536138884,0.220407963671878,0.284806194316565,-0.478722387906154,0.876736962889965
"430","Kazumi",3.86666666666667,3.8666666668,5.28571428578571,3.38888888883333,2.8666666666,3.5833333335,-0.383831115991174,-0.490156119771742,0.893512189504659,-0.670446967029074,-1.31553564329157,-0.445304544071424
"431","Kazuya",5.06666666666667,4.4666666666,4.28571428564286,4.00000000016667,3.1333333334,4,1.07298034063025,0.252101546521657,-0.284420205723742,0.137844169850261,-1.01123991401901,-0.0321665732854236
"432","Ken",4.48888888886667,4.3666666666,4.23809523821429,3.9444444445,4.6666666666,4.08333333325,0.371552602229995,0.12839193543152,-0.34051222431176,0.0643631572864429,0.73846052827118,0.0504610208221994
"433","Kenji",3.84444444453333,4.2666666668,4.61904761892857,4.11111111116667,3,4.08333333325,-0.410809105820696,0.00468232458880327,0.108223925906874,0.28480619453701,-1.16338777865529,0.0504610208221994
"434","Kenta",4.61666666666667,3.475,5.98214285714286,4.875,3.3,3,0.526676044397217,-0.974685430039721,1.71385796455168,1.29517011519529,-0.821055083394834,-1.02369770356844
"435","Kirara",3.11111111113333,3.6,4.35714285714286,3.16666666666667,5.7333333334,5.08333333325,-1.30108277383695,-0.820048416177051,-0.200282177421024,-0.964371016623015,1.95564344490496,1.04199215110521
"436","Koiko",4.08888888886667,3.9333333333,4.85714285721428,3.38888888883333,3.5333333334,3.75,-0.114051216643814,-0.407683045917834,0.388684020193176,-0.670446967029074,-0.554796320338403,-0.280049355856177
"437","Konatsu",4.35555555546667,3.9666666667,6.11904761907143,3.88888888883333,2.4000000002,3.583333333,0.209684662524458,-0.366446508805315,1.87512251866534,-0.00911785527737488,-1.84805316894799,-0.445304544567189
"438","Kota",4.4222222222,2.9333333333,3.33333333335714,1.88888888883333,5.2666666666,2.75,0.290618632417694,-1.6447791568192,-1.40626058185929,-2.65443430228417,1.4231259187921,-1.27158048613919
"439","Kotaro",4.48888888886667,4.8,5,4.16666666666667,3.2,4.83333333325,0.371552602229995,0.664466916904584,0.556960076546199,0.358287206880384,-0.935165981814987,0.794109368534458
"440","Kotetsu",5.24444444453333,4.3666666666,5.42857142864286,3.66666666666667,3.4666666666,4.33333333325,1.28880426023764,0.12839193543152,1.06178824594182,-0.303041904871316,-0.630870252770654,0.298343803392952
"441","Koyuki",4.15555555546667,4.0333333334,4.21428571428571,2.83333333333333,4.5333333334,3.58333333325,-0.0331172469124456,-0.283973434703988,-0.368558233858184,-1.40525709112415,0.586312663863125,-0.445304544319306
"442","Kumiko",3.82222222213333,3.6666666667,5.07142857135714,4.16666666666667,2.9333333332,3.75,-0.437787095973954,-0.737575342075723,0.641098104680642,0.358287206880384,-1.23946171108754,-0.280049355856177
"443","Kurara",3.8,4.8000000002,5.40476190478571,4.22222222233333,4.0666666666,5.25,-0.464765085803475,0.664466917152003,1.03374223647953,0.431768219444201,0.0537951377502635,1.20724733956834
"444","Lennon",3.62222222233333,3.8,4.83333333335714,4,3.0666666668,3.33333333325,-0.680589005168056,-0.572629193996779,0.360638010730892,0.137844169629817,-1.08731384622304,-0.693187326890059
"445","Lucky",4.2666666666,4.0000000001,4.6904761905,3.77777777783333,3.4666666668,3.83333333325,0.101772702801701,-0.325209971692797,0.192361954293731,-0.156079879964123,-0.630870252542431,-0.197421761748553
"446","Lucky2",4.58333333333333,4.7,3.73214285714286,3.54166666666667,4.95,2,0.486209059491067,0.540757305814448,-0.9364899243336,-0.46837418280924,1.06177474053769,-2.01522883385145
"447","Marc",4.13333333326667,4.2000000001,4.64285714278571,3.9444444445,3.0666666668,3.75,-0.0600952368229024,-0.0777907495125238,0.13626993536916,0.0643631572864423,-1.08731384622304,-0.280049355856177
"448","Mari",3.5333333334,2.6333333333,4.380952381,2.94444444433333,3.9333333332,2.50000000025,-0.788500964971747,-2.0159079900896,-0.172236167958738,-1.2582950664374,-0.0983527268860137,-1.51946326846206
"449","Marina",4.13333333333333,3.325,4.14285714285714,2.5,4.55,2.9375,-0.0600952367419673,-1.16024984667493,-0.452696262076764,-1.84614316562528,0.605331146857076,-1.08566839921112
"450","Mario",5.08888888893333,5.1333333333,4.73809523814286,3.50000000016667,4.4,3,1.09995833062164,1.0768322871638,0.248453973134163,-0.523484941901439,0.434164799226848,-1.02369770356844
"451","Mayumi",4.33333333326667,4.1666666667,4.380952381,3.77777777783333,3.6666666666,4,0.182706672614002,-0.119027286625042,-0.172236167958738,-0.156079879964123,-0.402648455930348,-0.0321665732854236
"452","Mikan",3.85,5.8,5.5,3.875,3.25,4.8125,-0.404064608444249,1.90156302780595,1.14592627407626,-0.0274881083081077,-0.878110532604911,0.773452470069523
"453","Miki",5.17777777766667,3.8999999999,5.04761904757143,3.4444444445,3.3999999998,3.91666666675,1.20787029018253,-0.448919583030353,0.613052095302494,-0.596965954465256,-0.706944185202903,-0.114794167393047
"454","Mikota",4.088888889,4.3666666666,4.40476190478571,4.111111111,3.4666666668,4.08333333325,-0.114051216481946,0.12839193543152,-0.14419015858059,0.284806194316565,-0.630870252542431,0.0504610208221994
"455","Mimi",4.40000000013333,3.9999999999,5.35714285714286,4.61111111116667,3.3333333332,2.75000000025,0.263640642669105,-0.325209971940215,0.9776502176391,0.946135306288709,-0.783018117406932,-1.27158048589131
"456","Mimi2",5.03333333333333,3.975,5.17857142857143,4.41666666666667,3.8,3.8125,1.0325133557241,-0.35613737458904,0.76730514709265,0.688951762756233,-0.25050059129407,-0.218078660213488
"457","Minato",3.97777777773333,4.5333333334,4.04761904757143,3.83333333333333,3.7333333334,4.1666666665,-0.248941166357961,0.334574620746693,-0.56488029975763,-0.082598867620749,-0.326574523498098,0.133088614929823
"458","Miro",4.111111111,3.9666666667,3.97619047628571,3.77777777783333,3.8,4.08333333325,-0.087073226814291,-0.366446508805315,-0.649018327807934,-0.156079879964123,-0.25050059129407,0.0504610208221994
"459","Miru",3.88333333333333,5.525,5.44642857142857,3.875,3.9,4.75,-0.363597623538098,1.56136159730807,1.08282275291233,-0.0274881083081077,-0.136389692873917,0.711481774426835
"460","Misaki",2.85333333333333,4.72,3.97142857142857,4.8,5.08,3,-1.61402745713816,0.565499228032476,-0.654627529801357,1.19597074843254,1.21011890848389,-1.02369770356844
"461","Mizuki",4.34666666666667,3.88,4.51428571428571,3.63333333333333,3.76,6.45,0.198893466657397,-0.473661505124669,-0.0151785153401466,-0.347130512321429,-0.296144950662131,2.39708469590796
"462","Mizuo",4.4222222224,4.3333333334,4.47619047628571,4.0555555555,3.0666666668,4,0.290618632660495,0.0871553985664218,-0.0600521302778715,0.211325181973191,-1.08731384622304,-0.0321665732854236
"463","Moko",4.08333333333333,5.525,5.80357142857143,4.45833333333333,3.5,5,-0.120795714101194,1.56136159730807,1.50351289400523,0.744062522068874,-0.592833286554528,0.959364556997588
"464","Momo",3.5333333334,5.9666666668,5.40476190464286,2,3.7333333334,5,-0.788500964971747,2.10774571312112,1.03374223631126,-2.50747227737698,-0.326574523498098,0.959364556997588
"465","Momoko",4.55,4.6,5.03571428571429,3.5,3.9,4.0625,0.445742074584916,0.417047694724311,0.599029090655489,-0.523484942121882,-0.136389692873917,0.0298041223572646
"466","Nakki",3.68888888893333,4.4000000001,5.00000000007143,4.111111111,3.2666666668,3.4166666665,-0.599655035436689,0.169628472667749,0.556960076630338,0.284806194316567,-0.859092049382737,-0.610559732782435
"467","Nana",2.9,3.95,4.89285714285714,3.91666666666667,5.3,4.375,-1.55737367826954,-0.387064777361574,0.430753034218329,0.0276226510045337,1.46116288500822,0.339657600570706
"468","Nana2",4.88333333333333,3.9,4.66071428571429,3.41666666666667,3.55,3.5625,0.850411923646424,-0.448919582906643,0.157304442507943,-0.633706460747165,-0.535777837344452,-0.465961442784241
"469","Naoko",3.93333333346667,3.9333333333,4.119047619,3.4444444445,4,4.91666666675,-0.302897146017005,-0.407683045917834,-0.48074227153905,-0.596965954465256,-0.0222787944537642,0.876736962889965
"470","Naoya",4.51111111126667,4.4333333332,4.59523809521429,4.111111111,3.1333333334,4,0.398530592383253,0.210865009409138,0.0801779166128648,0.284806194316565,-1.01123991401901,-0.0321665732854236
"471","Natsuki",3.64,5.42,4.57142857142857,3.23333333333333,2.84,4.85,-0.659006613352998,1.43146650566343,0.0521319072347173,-0.876193801722787,-1.34596521612754,0.810634887455136
"472","Nicky",4.73333333333333,4.5666666667,4.40476190478571,3.77777777783333,4.4666666668,4.75,0.668310491568745,0.375811157735502,-0.14419015858059,-0.156079879964123,0.510238731659097,0.711481774426835
"473","Niko",4.2666666666,3.2666666666,5.40476190471429,3.5,3.0666666666,3.9166666665,0.101772702801701,-1.23241378655998,1.03374223639539,-0.523484942121882,-1.08731384645126,-0.11479416764093
"474","Nono",3.59999999993333,3.7666666666,5.119047619,3.72222222216667,3.4,3.8333333335,-0.707566995321314,-0.613865731109297,0.697190123521074,-0.229560892527942,-0.706944184974681,-0.197421761500671
"475","Norihei",3.95555555566667,3.8,4.59523809514286,3.77777777783333,2.9333333334,3.66666666675,-0.275919156106549,-0.572629193996779,0.0801779165287262,-0.156079879964123,-1.23946171085932,-0.3626769499638
"476","Norio",4.57777777773333,4.1666666667,4.30952380942857,3.94444444433333,3.2666666666,4,0.479464561952752,-0.119027286625042,-0.256374196345594,0.0643631570659993,-0.859092049610959,-0.0321665732854236
"477","Nozomi",4.26666666666667,4.8000000001,5.52380952385714,4.94444444433333,3.4666666666,3.75,0.101772702882635,0.664466917028294,1.17397228353855,1.3870213805694,-0.630870252770654,-0.280049355856177
"478","Ohmu",3.8666666666,4.0333333333,4.64285714292857,3.5,3.8,2.75,-0.383831116072108,-0.283973434827697,0.136269935537436,-0.523484942121882,-0.25050059129407,-1.27158048613919
"479","Pal",4.04444444453333,4.9333333335,4.19047619057143,3.1666666665,3.6666666668,5.74999999975,-0.168007196383791,0.829413065230949,-0.396604243152192,-0.964371016843458,-0.402648455702126,1.70301290446196
"480","Pan",3.13333333326667,3.0000000001,5.26190476185714,3.8333333335,3.8,3,-1.27410478400742,-1.56230608259416,0.865466179958235,-0.082598867400306,-0.25050059129407,-1.02369770356844
"481","Pansy",3.73333333346667,5.3333333332,4.80952380957143,3.72222222216667,4.2,4.9166666665,-0.545699055453909,1.32425150922036,0.332592001352744,-0.229560892527942,0.205943002386542,0.876736962642081
"482","Panya",3.57777777766667,3.0333333333,5.61904761907143,3.22222222233333,2.7333333334,2.5,-0.734544985312703,-1.52106954572906,1.28615632113527,-0.890890004059197,-1.46768350769963,-1.51946326870994
"483","Peach",5.55,4.2,4.60714285714286,3.25,4.15,3.8125,1.65975162176944,-0.0777907496362334,0.0942009213440073,-0.854149497997731,0.148887553176465,-0.218078660213488
"484","Peko",3.55,3.525,5.19642857142857,3.66666666666667,4.55,2.875,-0.768267472599606,-0.912830624494653,0.788339654147295,-0.303041904871316,0.605331146857076,-1.14763909485381
"485","Pendesa",4.22222222206667,4.9666666666,4.54761904764286,4.66666666666667,4.7333333332,4.58333333325,0.0478167228189216,0.870649601972338,0.0240858978565699,1.01961631863208,0.814534460475209,0.546226585963705
"486","Popo",2.82222222226667,3.4333333333,4.5714285715,3.5555555555,4.5333333334,3.33333333325,-1.65179664299661,-1.02623110136852,0.0521319073188549,-0.450003929778508,0.586312663863125,-0.693187326890059
"487","Puchi",4.2444444444,3.3333333333,3.5714285715,3.05555555566667,4.6,3.75,0.0747947128912453,-1.14994071245865,-1.12580048774127,-1.11133304130976,0.662386596067153,-0.280049355856177
"488","Reiko",4.42222222213333,3.3999999999,4.73809523814286,4.111111111,3.5333333334,3.58333333325,0.290618632336759,-1.06746763848103,0.248453973134163,0.284806194316567,-0.554796320338403,-0.445304544319306
"489","Reina",4.11111111106667,4.5333333333,4.78571428564286,4.0555555555,4.4666666668,4.41666666675,-0.0870732267333581,0.334574620622984,0.304545991806322,0.211325181973191,0.510238731659097,0.380971397748459
"490","Reo",3.84444444433333,3.3666666665,3.97619047621429,2.72222222233333,5.1333333334,2.3333333335,-0.410809106063497,-1.10870417559355,-0.649018327892072,-1.5522191158109,1.27097805438404,-1.68471845692519
